exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_2_p, households_by_type_census_lone_person_households_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_4_a, dwelling_structure_private_dwellings_census_separate_house_num, families_type_census_couple_families_non_dependent_children_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_nvr_mrrd_pc, method_travel_work_employed_persons_census_used_one_total_num, tenure_type_occupied_private_dwellings_census_owned_mortgage_pc, sa2_name_2016, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_3_p, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_nm, dwlng_strce_prvte_dwlngs_cns_smi_dtch_rw_trce_hse_twnhse_etc_nm, method_travel_work_employed_persons_census_worked_home_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_to_at_indqtly_dscrb_std_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_spre_nm, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_crd_chldchldrn_pc, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_edctn_ocptn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_mrrge_nm, rent_mortgage_payments_census_average_monthly_household_payment, method_travel_work_employed_persons_census_used_one_truck_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_dsvntg, method_travel_work_employed_persons_census_used_one_train_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_1_d, dwelling_structure_private_dwellings_census_stated_num, gftsdntns_rprtd_txpyrs_yr_endd_30_jne_prsns_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_pssngr_nm, households_by_type_census_total_households_num, method_travel_work_employed_persons_census_total_used_one, families_by_type_census_couple_families_without_children_num, hshld_strss_cnss_hshlds_mrtgge_rpymnts_lss_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsn_cns_ple_trvld_to_cr_drv_psngr_nm, scl_mrtl_st_rgstd_prsn_agd_15_yrs_cns_mrd_de_fcto_mrge_nm, method_travel_work_employed_persons_census_used_one_taxi_num, dwelling_structure_private_dwellings_census_flat_apartment_num, method_travel_work_employed_persons_census_used_one_bicycle_num, commuting_work_census_average_distance_to_place_kms, fmls_type_cnss_one_prnt_chldrn_15_andr_dpndnt_stdnts_nm, hshld_strss_cnss_hshlds_rnt_pymnts_grtr_eql_30pc_incme_pc, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_scre_nt_a, hshld_strss_cnss_hshlds_mrtgge_rpymnts_grtr_eql_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsns_cnss_pple_trvlld_to_pblc_trnsprt_nm, method_travel_work_employed_persons_census_used_one_tram_num, homelessness_census_homeless_rate_per_10000_persons_rate, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_sttd_pc, giftsdonations_reported_by_taxpayers_year_ended_30_june_median, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_dsvn, accss_intrnt_hme_occpd_prvte_dwllngs_cnss_accssd_dwllng_pc, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_prvde_pc, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_wdwd_pc, tenure_type_occupied_private_dwellings_census_owned_outright_pc, method_travel_work_employed_persons_census_used_one_ferry_num, households_by_type_census_average_household_size_no_of_persons, cmmtng_wrk_cnss_avrge_dstnce_plce_usl_rsdnce_kms, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_pc, method_travel_work_employed_persons_census_used_one_bus_num, tenure_type_occupied_private_dwellings_census_stated_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_extra_bdrms_ndd_nm, families_by_type_census_average_family_size_no_of_persons, unpd_wrk_prsns_agd_15_yrs_cnss_undrtkng_vlntry_orgnstn_grp_pc, commuting_work_census_median_distance_place_usual_residence_kms, fmls_type_cnss_cple_chldrn_15_andr_dpndnt_stdnts_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_mtr_bksctr_nm, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_ndd_spre_nm, method_travel_work_employed_persons_census_go_to_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_sprtd_pc, tenure_type_occupied_private_dwellings_census_tenure_type_pc, dwelling_structure_private_dwellings_census_other_dwelling_num, unpd_wrk_prsns_agd_15_yrs_cnss_prvdd_assstnce_prsn_a_dsblty_pc, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rsc_ir, method_travel_work_employed_persons_census_used_one_walked_num, method_travel_work_employed_persons_census_used_one_method_num, families_by_type_census_total_families_num, tenure_type_occupied_private_dwellings_census_rented_pc, households_by_type_census_group_households_num, rnt_mrtgge_pymnts_cnss_avrge_mnthly_hshld_rntl_pymnt, families_type_census_one_parent_non_dependent_children_num, count_children_family_census_average_number_of_all_in_num, method_travel_work_employed_persons_census_of_stated_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_advntg, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_and_pc, households_by_type_census_family_households_num, sa2_maincode_2016, dwelling_structure_private_dwellings_census_total_num, method_travel_work_employed_persons_census_total_employed_num, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_advn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_dvrcd_pc, families_by_type_census_other_families_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_acsd_dwlng_pc, commuting_work_census_median_distance_to_place_kms, hshld_strss_cnss_hshlds_rnt_pymnts_lss_30pc_incme_pc, sco_ecnmc_indxs_ars_sfa_stte_dcls_cnss_dcle_rnkng_indx_rsrcs_ir, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_pc, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_drvr_nm, yr, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_edctn_ocpt
null,1345,null,5565,413,32.4,6519,45.5,"Bacchus Marsh",null,4926,94,252,null,null,23.0,null,6276,1696,74,null,317,null,null,null,449,6081,259,1547,88.3,6049,1232,null,385,27,null,551,7.0,null,11.7,536,null,37.7,6.9,null,null,null,61.2,5.4,30.9,null,2.7,null,50.1,20,2.3,null,3.1,17.9,null,1857,27,null,903,3.4,0.4,40,11.9,null,172,35,4691,20.8,136,957,266,1.9,136,null,1.4,4605,"213041353",6084,8063,null,8.7,62,null,null,93.0,null,7.6,5403,2011,null
null,453,null,3990,406,30.2,6419,60.6,"Hillside",null,3728,410,185,null,null,30.2,null,6414,1926,134,null,345,null,null,null,358,4547,279,887,80.8,5999,627,9,137,8,null,395,4.6,null,19.2,642,9,22.7,5.7,null,null,null,58.0,2.2,23.4,5,3.3,null,59.1,41,1.7,null,3.5,10.5,null,2294,16,null,679,2.6,0.4,null,10.8,null,25,33,4167,14.0,53,1280,144,2.0,152,null,0.9,4036,"213041355",4537,7710,null,5.9,47,null,null,95.4,null,5.3,5448,2011,null
null,1536,null,3370,248,31.7,5876,33.1,"Williamstown",null,4358,1220,371,null,null,23.1,null,5555,2388,20,null,810,null,null,null,250,5556,317,1291,92.2,4605,925,16,850,178,null,321,8.4,null,7.8,1132,null,22.5,5.6,null,null,null,63.3,5.6,36.1,null,2.5,null,51.2,37,2.5,null,3.1,21.2,null,1785,33,null,730,3.0,0.6,107,12.7,null,281,48,3907,27.7,152,1375,195,1.9,97,null,1.3,3875,"213021346",5547,7390,null,8.5,59,null,null,91.6,null,6.7,4210,2011,null
null,1334,null,3259,286,42.8,4797,28.8,"Braybrook",null,6189,1098,146,null,null,16.2,null,4412,1918,34,null,264,null,null,null,408,5239,556,1088,89.2,4141,786,18,846,75,null,611,15.7,null,10.8,1085,24,86.3,13.3,null,null,null,65.4,5.5,23.2,3,2.7,null,39.4,266,4.0,null,3.1,10.4,null,1279,49,null,459,3.6,0.7,27,8.9,null,126,15,3713,43.2,351,1045,309,1.9,135,null,0.3,3548,"213031347",5230,6083,null,8.7,138,null,null,84.3,null,4.8,3511,2011,null
null,1411,null,5667,485,37.0,6470,43.3,"Melton",null,5658,242,171,null,null,21.1,null,5753,1542,112,null,233,null,null,null,458,6291,275,1589,87.1,6061,1443,4,374,15,null,756,9.8,null,12.9,521,3,40.4,7.9,null,null,null,62.5,4.6,27.0,3,2.7,null,44.3,38,3.2,null,3.1,10.8,null,1591,23,null,765,4.2,0.6,9,11.9,null,117,38,4823,26.0,183,990,331,1.9,142,null,0.9,4703,"213041356",6292,7827,null,9.9,75,null,null,90.2,null,7.6,5411,2011,null
null,1124,null,2616,143,41.6,3916,31.6,"West Footscray - Tottenham",null,3694,227,97,null,null,18.5,null,3204,1982,17,null,469,null,6,null,249,3935,422,1003,91.0,2982,909,17,1078,157,null,262,13.5,null,9.0,1119,4,149.0,8.7,null,null,null,67.0,5.3,26.2,null,2.4,null,42.5,244,3.6,null,2.9,13.7,null,946,45,null,471,2.8,0.5,11,10.0,null,107,23,2597,38.1,292,1096,167,1.7,86,null,1.0,2520,"213031351",3938,4998,null,7.9,73,null,null,86.5,null,4.9,2586,2011,null
null,1214,null,4868,399,37.0,5678,44.1,"Melton South",null,4936,467,156,null,null,21.0,null,5105,1537,68,null,409,null,null,null,388,5505,255,1389,87.7,5182,1235,12,170,9,null,639,10.0,null,12.3,655,null,14.0,8.5,null,null,null,61.8,5.3,26.7,3,2.7,null,44.3,26,2.8,null,3.0,11.2,null,1440,32,null,725,4.0,0.6,3,10.6,null,78,23,4238,25.8,167,1044,298,1.9,128,null,0.9,4126,"213041357",5508,6939,null,9.5,85,null,null,90.0,null,7.8,4639,2011,null
null,1578,null,2324,159,48.9,4590,22.9,"Footscray",null,5204,732,166,null,null,13.3,null,3298,2012,20,null,983,null,12,null,222,4902,744,1206,92.8,2826,1086,20,1824,205,null,305,20.8,null,7.2,2020,37,195.2,14.5,null,null,null,68.2,4.5,19.0,null,2.3,null,35.9,267,3.3,null,2.8,13.3,null,864,54,null,481,2.8,0.7,21,7.9,null,277,26,2821,54.0,573,1158,146,1.6,93,null,0.4,2750,"213031348",4913,6077,null,8.0,133,null,null,79.2,null,3.6,2483,2011,null
null,771,null,4441,362,37.3,5441,54.7,"Melton West",null,4005,134,125,null,null,25.1,null,4782,1657,66,null,246,null,null,null,394,4643,260,1120,84.1,5183,1129,4,65,7,null,585,8.0,null,15.9,517,4,22.0,7.8,null,null,null,58.3,2.8,20.3,null,2.9,null,47.6,35,2.6,null,3.2,11.1,null,1522,19,null,700,4.1,0.3,3,12.2,null,46,18,3833,22.0,131,1130,190,1.9,159,null,1.2,3740,"213041358",4643,6685,null,8.1,50,null,null,92.0,null,7.6,4597,2011,null
null,786,null,1813,227,43.4,4296,39.0,"Maribyrnong",null,3503,855,165,null,null,18.1,null,3534,2334,15,null,175,null,4,null,273,3596,538,934,86.8,3751,729,11,925,85,null,205,9.3,null,13.2,1009,276,24.0,8.4,null,null,null,68.3,2.9,27.4,null,2.7,null,45.4,40,2.3,null,3.0,12.5,null,1011,28,null,423,3.0,0.4,null,9.2,null,93,23,2600,30.7,286,1516,123,1.8,92,null,0.3,2522,"213031349",3597,5524,null,5.5,92,null,null,90.7,null,4.9,3273,2011,null
null,165,null,472,74,48.6,630,30.0,"Rockbank - Mount Cottrell",null,595,7,23,null,null,9.6,null,618,1570,36,null,4,null,3,null,57,603,13,152,89.3,578,90,null,3,null,null,44,6.6,null,10.7,19,null,11.3,47.8,null,null,null,37.8,2.4,41.1,null,2.7,null,37.3,3,5.5,null,3.1,5.8,null,134,null,null,63,4.0,null,115,7.4,null,16,9,446,23.5,16,831,32,1.9,32,null,0.1,419,"213041359",600,763,null,7.6,null,null,null,93.4,null,4.5,507,2011,null
null,982,null,2322,109,46.0,3507,37.4,"Seddon - Kingsville",null,2730,405,174,null,null,22.2,null,2491,2283,11,null,735,null,5,null,157,3389,331,871,90.7,2435,1075,10,632,187,null,171,12.6,null,9.3,1084,5,66.1,7.8,null,null,null,63.9,3.4,22.6,null,2.3,null,39.6,34,2.3,null,2.9,15.4,null,844,36,null,466,2.5,0.3,24,9.6,null,141,9,2192,37.4,240,1265,140,1.6,82,null,1.2,2171,"213031350",3388,4559,null,8.4,50,null,null,87.4,null,5.0,2172,2011,null
null,1400,null,4161,234,42.0,5884,36.6,"Yarraville",null,4287,573,270,null,null,22.3,null,4409,2327,29,null,1105,null,8,null,297,5388,497,1424,91.7,4335,1624,23,613,262,null,302,8.3,null,8.3,1622,4,50.3,6.2,null,null,null,64.9,5.3,29.5,3,2.4,null,42.8,51,2.1,null,2.9,16.1,null,1423,64,null,698,2.5,0.4,28,10.8,null,193,25,3701,31.4,343,1399,213,1.7,78,null,1.2,3646,"213031352",5383,7422,null,7.5,80,null,null,91.7,null,5.4,3829,2011,null
null,242,null,1149,144,27.9,1579,54.8,"Burnside",null,1222,180,24,null,null,21.9,null,1733,1784,17,null,47,null,null,null,98,1370,114,324,81.3,1522,187,9,36,null,null,136,3.9,null,18.7,183,null,30.0,5.8,null,null,null,65.2,7.7,26.5,null,3.0,null,54.7,31,3.3,null,3.3,9.3,null,513,6,null,137,3.9,5.1,null,10.7,null,15,8,1171,10.1,22,1250,44,1.9,38,null,0.6,1105,"213041461",1365,1886,null,5.8,17,null,null,96.1,null,6.5,1356,2011,null
null,136,null,1430,69,30.2,2051,69.2,"Burnside Heights",null,1093,70,51,null,null,32.3,null,2066,2213,17,null,141,null,null,null,140,1513,149,373,69.4,1949,299,3,8,5,null,132,7.0,null,30.6,284,3,30.1,6.1,null,null,null,56.3,1.7,9.5,null,3.2,null,60.0,10,2.5,null,3.3,9.3,null,755,6,null,193,2.8,0.2,null,9.8,null,18,12,1387,18.7,45,1427,45,1.9,43,null,0.6,1335,"213041462",1508,2483,null,5.4,16,null,null,93.0,null,4.7,1697,2011,null
null,1043,null,2919,332,33.3,4154,29.6,"Werribee - South",null,3480,364,198,null,null,16.7,null,3954,1687,60,null,228,null,null,null,267,3919,153,1028,92.0,3700,570,4,573,16,null,292,10.0,null,8.0,387,null,10.5,6.0,null,null,null,69.3,6.7,39.6,null,2.5,null,48.7,27,2.6,null,3.0,13.3,null,940,14,null,508,3.0,0.5,64,11.9,null,166,24,2818,27.8,113,1014,177,1.8,69,null,0.5,2768,"213051368",3920,5074,null,8.4,46,null,null,90.0,null,7.5,3347,2011,null
null,927,null,5571,265,36.8,6527,57.8,"Wyndham Vale",null,4441,38,163,null,null,28.4,null,5785,1731,71,null,355,null,null,null,435,5713,485,1450,82.5,6253,1507,null,107,18,null,708,8.9,null,17.5,846,3,21.0,7.4,null,null,null,56.2,2.7,15.6,null,2.9,null,49.3,39,1.9,null,3.2,11.3,null,2005,31,null,796,3.5,0.4,null,10.3,null,49,23,4720,24.2,164,1189,227,1.9,130,null,1.0,4623,"213051369",5716,8093,null,7.6,71,null,null,91.1,null,7.0,5490,2011,null
null,664,null,4616,293,29.1,6783,63.2,"Caroline Springs",null,3678,550,208,null,null,32.8,null,6775,2071,70,null,274,null,null,null,484,5192,478,1169,78.2,6568,936,11,20,26,null,460,6.2,null,21.8,785,8,30.6,5.5,null,null,null,55.4,2.0,16.0,null,3.1,null,59.6,64,1.6,null,3.3,10.9,null,2471,29,null,654,3.1,0.5,null,9.7,null,80,26,4578,18.7,87,1436,139,1.9,145,null,0.9,4443,"213041463",5186,8271,null,6.3,45,null,null,93.8,null,5.4,5725,2011,null
null,918,null,5372,531,34.9,7689,49.3,"Hoppers Crossing - North",null,5662,445,239,null,null,23.0,null,7181,1608,91,null,385,null,null,null,581,6016,424,1334,86.9,7243,1047,8,198,27,null,625,6.5,null,13.1,818,3,13.8,6.7,null,null,null,62.8,3.0,29.5,null,3.0,null,51.8,53,2.4,null,3.3,12.5,null,2319,34,null,911,3.3,0.5,null,10.5,null,78,35,5133,18.2,112,1129,241,2.0,148,null,0.8,4991,"213051361",6015,9412,null,7.0,68,null,null,93.5,null,6.6,6385,2011,null
null,156,null,1827,90,26.0,2652,61.2,"Point Cook - East",null,1135,156,164,null,null,33.9,null,2924,2579,14,null,174,null,null,null,195,1992,203,545,80.9,2533,347,3,null,21,null,112,5.6,null,19.1,366,null,10.9,5.4,null,null,null,54.7,1.0,14.9,null,3.1,null,67.2,3,1.3,null,3.3,14.4,null,1047,19,null,280,2.0,0.2,null,8.2,null,30,18,1837,22.5,46,1827,29,1.9,45,null,1.0,1794,"213051464",1983,3332,null,3.9,22,null,null,94.4,null,4.8,2162,2011,null
null,1185,null,5798,602,33.2,6994,40.4,"Hoppers Crossing - South",null,5881,261,164,null,null,18.7,null,7178,1517,42,null,551,null,null,null,517,6302,425,1649,90.0,6313,916,18,243,35,null,591,7.7,null,10.0,1012,3,72.4,8.0,null,null,null,64.7,4.2,35.0,null,2.8,null,51.5,70,1.9,null,3.1,13.1,null,1874,23,null,834,3.3,0.4,null,11.2,null,148,37,5121,22.3,162,1084,330,1.9,154,null,0.8,4959,"213051362",6302,8573,null,7.8,67,null,null,92.3,null,7.8,5549,2011,null
null,454,null,1624,81,41.3,1934,34.6,"Laverton",null,2072,61,24,null,null,17.8,null,1619,1709,21,null,367,null,null,null,119,1854,181,439,89.5,1457,293,16,122,8,null,187,13.5,null,10.5,577,3,5.5,10.0,null,null,null,67.4,4.3,23.7,null,2.7,null,42.5,39,3.6,null,3.0,9.9,null,449,13,null,165,3.5,0.3,47,9.1,null,81,19,1323,37.9,141,1112,128,1.8,56,null,0.5,1260,"213051363",1854,2364,null,8.6,45,null,null,86.5,null,4.2,1248,2011,null
null,667,null,5623,246,28.0,7797,60.3,"Point Cook - North",null,3744,328,293,null,null,37.5,null,8203,2203,49,null,550,null,null,null,583,6152,760,1491,81.6,7469,1316,17,204,40,null,424,5.8,null,18.4,1300,3,10.3,4.0,null,null,null,52.9,1.7,12.9,null,3.1,null,62.5,39,1.2,null,3.3,11.8,null,3123,63,null,903,2.6,0.6,3,8.7,null,96,37,5457,25.0,180,1491,105,1.9,135,null,1.1,5303,"213051465",6158,9889,null,5.3,65,null,null,94.2,null,4.6,6321,2011,null
null,849,null,6438,316,33.5,8719,57.6,"Tarneit",null,5147,320,248,null,null,29.8,null,8207,2064,72,null,521,null,null,null,722,6797,700,1718,79.8,8396,1597,17,41,15,null,686,8.9,null,20.2,1257,10,17.0,7.7,null,null,null,55.8,2.0,11.9,5,3.1,null,55.6,77,2.0,null,3.3,11.3,null,2958,41,null,857,3.2,1.1,3,9.1,null,52,33,5951,27.5,191,1295,188,1.9,157,null,0.8,5764,"213051365",6802,10681,null,5.8,89,null,null,91.1,null,5.9,7160,2011,null
null,461,null,2854,106,39.7,4102,59.8,"Truganina",null,2551,203,90,null,null,27.0,null,3708,2092,40,null,317,null,null,null,356,3246,412,854,75.1,3923,823,25,192,18,null,302,11.6,null,24.9,727,3,29.6,15.6,null,null,null,52.2,1.3,5.2,4,3.1,null,50.5,23,2.1,null,3.3,9.1,null,1342,21,null,393,3.1,0.4,null,8.0,null,24,26,2757,32.4,149,1335,99,2.0,75,null,0.7,2634,"213051366",3249,5072,null,5.4,59,null,null,88.4,null,4.5,3254,2011,null
null,1601,null,5676,418,36.3,6480,39.6,"Werribee - East",null,6367,627,142,null,null,21.2,null,6024,1489,72,null,479,null,5,null,530,6625,449,1493,88.5,5944,1222,11,309,30,null,815,11.3,null,11.5,933,5,37.0,8.6,null,null,null,62.9,6.3,25.6,null,2.7,null,43.7,53,3.0,null,3.1,11.4,null,1779,26,null,723,4.2,0.9,8,11.2,null,92,36,4978,30.9,189,1005,389,1.9,149,null,0.6,4825,"213051467",6625,7942,null,9.5,86,null,null,88.7,null,6.7,5153,2011,null
null,1600,null,5672,379,37.6,7766,51.2,"Carrum Downs",null,6023,606,169,null,null,22.4,null,5721,1627,103,null,161,null,3,null,555,6710,284,1468,82.8,7393,1705,null,267,23,null,742,9.7,null,17.2,525,null,27.5,9.2,null,null,null,61.0,5.2,19.2,3,2.6,null,41.8,126,2.5,null,3.1,10.2,null,1940,29,null,859,3.8,0.6,161,9.7,null,87,43,4947,26.4,268,1192,345,1.8,117,null,1.1,4843,"214011370",6709,9199,null,11.5,78,null,null,90.3,null,6.4,6632,2011,null
null,741,null,3337,312,35.7,4333,47.5,"Werribee - West",null,3358,46,133,null,null,20.8,null,3864,1601,43,null,212,null,null,null,292,3704,235,882,87.9,4067,704,8,310,19,null,382,7.2,null,12.1,475,3,37.3,7.9,null,null,null,64.0,3.8,28.7,null,2.8,null,48.4,40,2.1,null,3.1,14.8,null,1133,19,null,577,3.6,0.3,null,10.7,null,55,20,2907,21.4,118,1025,160,1.9,79,null,0.7,2844,"213051468",3693,5363,null,8.5,34,null,null,92.8,null,6.7,3633,2011,null
null,2989,null,5994,386,39.1,7882,28.5,"Frankston",null,8213,820,272,null,null,17.0,null,6086,1607,86,null,344,null,4,null,494,8893,358,2028,91.9,7060,1741,24,2067,55,null,899,16.9,null,8.1,805,null,78.3,9.2,null,null,null,65.5,6.1,27.1,null,2.2,null,37.5,150,3.0,null,2.8,14.6,null,1579,40,null,1080,4.0,0.5,3,11.4,null,295,45,5512,41.0,470,1096,489,1.7,172,null,0.8,5437,"214011371",8888,9764,null,13.3,137,null,null,83.1,null,7.5,6352,2011,null
null,2166,null,6946,444,39.6,6251,30.7,"Frankston North",null,7292,269,178,null,null,17.3,null,5271,1381,84,null,190,null,null,null,432,7447,287,1765,91.3,5747,1595,19,224,36,null,942,13.6,null,8.7,587,null,79.7,9.1,null,null,null,64.7,6.9,30.0,3,2.4,null,36.9,144,3.4,null,2.9,12.0,null,1290,50,null,791,4.4,0.4,3,11.6,null,109,38,5096,35.4,313,1029,555,1.8,171,null,1.0,4971,"214011372",7442,7679,null,12.3,97,null,null,86.4,null,8.0,5136,2011,null
null,1409,null,5516,493,27.8,6792,41.0,"Frankston South",null,4917,345,426,null,null,20.1,null,7115,1962,78,null,198,null,null,null,408,6360,260,1808,90.3,6499,1080,9,451,21,null,444,5.5,null,9.7,472,3,15.8,6.6,null,null,null,63.8,7.7,36.9,3,2.6,null,53.7,39,2.7,null,3.1,18.4,null,1881,25,null,1012,2.7,3.8,56,11.3,null,93,31,4894,15.6,125,1280,211,1.9,110,null,1.1,4827,"214011373",6368,8596,null,8.1,53,null,null,94.5,null,8.6,5879,2011,null
null,1507,null,6854,624,33.7,9896,53.1,"Langwarrin",null,6521,459,433,null,null,23.5,null,8533,1792,161,null,117,null,null,null,625,7886,305,2004,85.9,9584,1756,8,461,8,null,743,6.2,null,14.1,442,null,15.3,4.6,null,null,null,62.4,3.6,27.4,7,2.8,null,50.5,83,2.0,null,3.1,13.8,null,2609,37,null,1346,3.3,0.7,105,11.0,null,100,45,6353,16.8,161,1217,313,1.9,158,null,1.4,6217,"214011374",7879,12139,null,8.9,62,null,null,93.8,null,8.2,8705,2011,null
null,2209,null,4798,338,37.5,6115,34.3,"Seaford (Vic.)",null,5824,583,188,null,null,17.8,null,4852,1637,65,null,430,null,null,null,327,6634,268,1656,91.1,5486,1498,7,1168,45,null,565,12.0,null,8.9,742,null,20.4,9.2,null,null,null,64.5,6.2,29.0,null,2.3,null,39.6,80,3.1,null,2.8,14.5,null,1236,25,null,758,4.2,1.9,84,11.1,null,108,19,4234,31.8,253,1088,357,1.7,141,null,1.0,4177,"214011375",6633,7475,null,12.4,88,null,null,88.0,null,7.6,5011,2011,null
null,2666,null,6356,403,27.4,7914,35.2,"Mornington",null,6811,1656,416,null,null,19.1,null,8155,1853,87,null,74,null,3,null,454,8955,237,2594,89.9,7494,1527,11,818,44,null,732,9.3,null,10.1,351,3,31.5,8.1,null,null,null,62.7,8.7,36.3,null,2.3,null,49.0,79,2.8,null,2.9,17.4,null,1956,21,null,1118,3.4,0.6,123,11.3,null,242,45,6094,25.0,271,1193,365,1.8,143,null,1.2,6017,"214021380",8956,9826,null,11.6,61,null,null,90.7,null,8.9,6854,2011,null
null,1008,null,5379,372,24.0,6151,43.5,"Mount Eliza",null,3895,285,636,null,null,22.4,null,7695,2308,44,null,117,null,null,null,289,5817,258,1827,88.6,5978,667,8,158,19,null,304,3.3,null,11.4,374,null,1.8,5.9,null,null,null,62.1,5.5,44.9,null,2.8,null,61.6,44,2.0,null,3.1,20.9,null,2087,17,null,915,2.3,0.4,null,11.8,null,105,35,4793,9.3,72,1529,169,1.9,141,null,1.1,4739,"214021381",5822,8105,null,6.6,28,null,null,96.7,null,8.5,5465,2011,null
null,1147,null,5252,307,23.7,6153,45.6,"Mount Martha",null,3767,452,473,null,null,24.0,null,7072,2079,82,null,38,null,null,null,352,5843,164,1810,87.5,5949,960,4,137,18,null,353,4.9,null,12.5,223,3,16.5,7.8,null,null,null,58.2,6.3,37.7,null,2.7,null,59.5,59,1.9,null,3.1,20.0,null,1995,17,null,995,2.7,1.4,null,11.1,null,80,36,4645,13.4,96,1497,150,2.0,112,null,1.5,4599,"214021382",5841,7889,null,7.9,31,null,null,95.1,null,8.5,5448,2011,null
null,1934,null,5957,290,25.8,4876,30.1,"Point Nepean",null,4381,176,428,null,null,16.2,null,5751,1694,78,null,21,null,5,null,295,6294,69,2111,89.7,4581,1163,3,123,22,null,432,9.0,null,10.3,126,8,17.1,10.3,null,null,null,64.2,7.1,44.2,5,2.2,null,52.3,44,3.6,null,2.8,19.0,null,1145,14,null,842,3.7,0.6,42,12.3,null,125,41,4216,21.6,185,1090,204,1.8,111,null,0.8,4173,"214021383",6303,6325,null,11.1,41,null,null,91.0,null,8.5,4221,2011,null
null,308,null,1175,51,22.6,890,24.4,"Ararat Region",null,682,4,358,null,null,18.8,null,1328,1226,25,null,null,null,null,null,46,1182,8,460,94.4,738,184,null,null,null,null,44,1.5,null,5.6,3,null,21.1,7.4,null,null,null,66.4,6.4,57.6,null,2.3,null,60.4,3,2.2,null,2.8,39.1,null,265,9,null,141,2.9,1.4,3,13.3,null,108,16,858,14.0,25,383,36,1.9,35,null,0.4,847,"215011387",1182,1432,null,7.5,8,null,null,98.5,null,6.8,679,2011,null
null,465,null,3236,215,32.4,4748,65.8,"Skye - Sandhurst",null,2440,157,211,null,null,28.2,null,4162,2057,62,null,120,null,null,null,270,3465,168,979,78.3,4595,933,13,68,10,null,280,5.1,null,21.7,293,null,null,4.9,null,null,null,58.1,2.3,16.2,null,3.0,null,55.1,25,1.8,null,3.2,12.1,null,1404,13,null,520,2.7,0.8,null,9.7,null,19,29,2995,15.4,81,1541,100,1.9,86,null,1.3,2915,"214011376",3461,5732,null,7.5,26,null,null,94.9,null,7.5,4174,2011,null
null,914,null,2756,109,24.6,2255,23.9,"Nhill Region",null,1981,3,451,null,null,17.9,null,2910,902,55,null,null,null,null,null,139,2889,25,915,96.9,1798,307,3,101,29,null,153,2.9,null,3.1,9,null,5.7,6.7,null,null,null,67.9,10.1,54.3,null,2.3,null,55.0,3,2.9,null,2.9,39.1,null,623,12,null,300,2.9,1.2,31,12.6,null,314,62,1932,17.9,60,492,91,1.9,54,null,1.0,1919,"215011390",2891,3085,null,7.4,36,null,null,97.1,null,6.6,1634,2011,null
