estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
null,null,null,null,null,"Alfredton",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,786,null,null,null,null,null,"201011001",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Point Lonsdale - Queenscliff",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,713,null,null,null,null,null,"203031052",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Torquay",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,852,null,null,null,null,null,"203031053",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Alexandra",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,582,null,null,null,null,null,"204011054",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Euroa",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,573,null,null,null,null,null,"204011055",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bendigo Region - South",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,737,null,null,null,null,null,"202021026",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Shepparton Region - West",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,625,null,null,null,null,null,"216031419",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Heathcote",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,505,null,null,null,null,null,"202021029",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Kyneton",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,676,null,null,null,null,null,"202021030",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Woodend",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,851,null,null,null,null,null,"202021031",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bendigo Region - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,616,null,null,null,null,null,"202031032",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Loddon",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,469,null,null,null,null,null,"202031033",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bannockburn",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,804,null,null,null,null,null,"203011034",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Golden Plains - South",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,700,null,null,null,null,null,"203011035",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Winchelsea",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,706,null,null,null,null,null,"203011036",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Lara",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,796,null,null,null,null,null,"203021043",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Kilmore - Broadford",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,701,null,null,null,null,null,"204011056",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mansfield (Vic.)",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,627,null,null,null,null,null,"204011057",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Nagambie",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,594,null,null,null,null,null,"204011058",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Seymour",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,577,null,null,null,null,null,"204011059",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Seymour Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,715,null,null,null,null,null,"204011060",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Upper Yarra Valley",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,450,null,null,null,null,null,"204011061",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Yea",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,586,null,null,null,null,null,"204011062",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Benalla",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,565,null,null,null,null,null,"204021063",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Benalla Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,628,null,null,null,null,null,"204021064",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bacchus Marsh Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,697,null,null,null,null,null,"201021009",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Creswick - Clunes",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,568,null,null,null,null,null,"201021010",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Daylesford",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,576,null,null,null,null,null,"201021011",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Gordon (Vic.)",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,691,null,null,null,null,null,"201021012",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Avoca",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,459,null,null,null,null,null,"201031013",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Beaufort",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,531,null,null,null,null,null,"201031014",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Golden Plains - North",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,594,null,null,null,null,null,"201031015",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Rutherglen",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,652,null,null,null,null,null,"204021065",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Flora Hill - Spring Gully",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,682,null,null,null,null,null,"202011021",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Wangaratta",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,591,null,null,null,null,null,"204021066",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Wangaratta Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,653,null,null,null,null,null,"204021067",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Chiltern - Indigo Valley",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,713,null,null,null,null,null,"204031070",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Myrtleford",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,549,null,null,null,null,null,"204031071",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Towong",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,562,null,null,null,null,null,"204031072",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"West Wodonga",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,727,null,null,null,null,null,"204031073",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Wodonga",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,672,null,null,null,null,null,"204031074",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Yackandandah",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,762,null,null,null,null,null,"204031075",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Drouin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,632,null,null,null,null,null,"205011076",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Mount Baw Baw Region",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,658,null,null,null,null,null,"205011077",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Trafalgar (Vic.)",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,679,null,null,null,null,null,"205011078",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Warragul",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,680,null,null,null,null,null,"205011079",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bairnsdale",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,576,null,null,null,null,null,"205021081",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Bruthen - Omeo",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,585,null,null,null,null,null,"205021082",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Lakes Entrance",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,537,null,null,null,null,null,"205021084",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Orbost",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,489,null,null,null,null,null,"205021085",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Paynesville",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,557,null,null,null,null,null,"205021086",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Foster",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,548,null,null,null,null,null,"205031087",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"French Island",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,342,null,null,null,null,null,"205031088",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Korumburra",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,630,null,null,null,null,null,"205031089",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Leongatha",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,658,null,null,null,null,null,"205031090",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Phillip Island",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,588,null,null,null,null,null,"205031091",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Wonthaggi - Inverloch",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,583,null,null,null,null,null,"205031093",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Churchill",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,696,null,null,null,null,null,"205041094",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Moe - Newborough",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,532,null,null,null,null,null,"205041095",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Kangaroo Flat - Golden Square",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,609,null,null,null,null,null,"202011022",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Maiden Gully",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,815,null,null,null,null,null,"202011023",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Strathfieldsaye",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,869,null,null,null,null,null,"202011024",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Morwell",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,508,null,null,null,null,null,"205041096",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Traralgon",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,749,null,null,null,null,null,"205041097",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"White Hills - Ascot",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,714,null,null,null,null,null,"202011025",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Yallourn North - Glengarry",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,736,null,null,null,null,null,"205041098",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Alps - West",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,350,null,null,null,null,null,"205051099",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Longford - Loch Sport",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,552,null,null,null,null,null,"205051100",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Maffra",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,610,null,null,null,null,null,"205051101",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Rosedale",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,694,null,null,null,null,null,"205051102",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Sale",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,654,null,null,null,null,null,"205051103",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Yarram",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,524,null,null,null,null,null,"205051104",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Doncaster",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,763,null,null,null,null,null,"207021157",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
null,null,null,null,null,"Collingwood",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,920,null,null,null,null,null,"206071141",null,null,null,null,null,null,null,null,null,null,null,2011,null,null,null,null,null,null,null
