exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_2_p, households_by_type_census_lone_person_households_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_4_a, dwelling_structure_private_dwellings_census_separate_house_num, families_type_census_couple_families_non_dependent_children_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_nvr_mrrd_pc, method_travel_work_employed_persons_census_used_one_total_num, tenure_type_occupied_private_dwellings_census_owned_mortgage_pc, sa2_name_2016, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_3_p, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_nm, dwlng_strce_prvte_dwlngs_cns_smi_dtch_rw_trce_hse_twnhse_etc_nm, method_travel_work_employed_persons_census_worked_home_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_to_at_indqtly_dscrb_std_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_spre_nm, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_crd_chldchldrn_pc, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_edctn_ocptn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_mrrge_nm, rent_mortgage_payments_census_average_monthly_household_payment, method_travel_work_employed_persons_census_used_one_truck_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_dsvntg, method_travel_work_employed_persons_census_used_one_train_num, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_qrtle_1_d, dwelling_structure_private_dwellings_census_stated_num, gftsdntns_rprtd_txpyrs_yr_endd_30_jne_prsns_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_pssngr_nm, households_by_type_census_total_households_num, method_travel_work_employed_persons_census_total_used_one, families_by_type_census_couple_families_without_children_num, hshld_strss_cnss_hshlds_mrtgge_rpymnts_lss_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsn_cns_ple_trvld_to_cr_drv_psngr_nm, scl_mrtl_st_rgstd_prsn_agd_15_yrs_cns_mrd_de_fcto_mrge_nm, method_travel_work_employed_persons_census_used_one_taxi_num, dwelling_structure_private_dwellings_census_flat_apartment_num, method_travel_work_employed_persons_census_used_one_bicycle_num, commuting_work_census_average_distance_to_place_kms, fmls_type_cnss_one_prnt_chldrn_15_andr_dpndnt_stdnts_nm, hshld_strss_cnss_hshlds_rnt_pymnts_grtr_eql_30pc_incme_pc, exprmntl_indx_hsld_advntge_dsvntge_ihd_cns_hsld_asgnd_scre_nt_a, hshld_strss_cnss_hshlds_mrtgge_rpymnts_grtr_eql_30pc_incme_pc, mthd_trvl_wrk_emplyd_prsns_cnss_pple_trvlld_to_pblc_trnsprt_nm, method_travel_work_employed_persons_census_used_one_tram_num, homelessness_census_homeless_rate_per_10000_persons_rate, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_sttd_pc, giftsdonations_reported_by_taxpayers_year_ended_30_june_median, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_dsvn, accss_intrnt_hme_occpd_prvte_dwllngs_cnss_accssd_dwllng_pc, unpd_chld_cre_prprtn_prsns_agd_15_yrs_cnss_prvde_pc, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_wdwd_pc, tenure_type_occupied_private_dwellings_census_owned_outright_pc, method_travel_work_employed_persons_census_used_one_ferry_num, households_by_type_census_average_household_size_no_of_persons, cmmtng_wrk_cnss_avrge_dstnce_plce_usl_rsdnce_kms, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_mrrd_pc, method_travel_work_employed_persons_census_used_one_bus_num, tenure_type_occupied_private_dwellings_census_stated_pc, hsng_stblty_occpd_prvte_dwllngs_cnss_extra_bdrms_ndd_nm, families_by_type_census_average_family_size_no_of_persons, unpd_wrk_prsns_agd_15_yrs_cnss_undrtkng_vlntry_orgnstn_grp_pc, commuting_work_census_median_distance_place_usual_residence_kms, fmls_type_cnss_cple_chldrn_15_andr_dpndnt_stdnts_nm, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_mtr_bksctr_nm, hsng_stblty_occpd_prvte_dwllngs_cnss_bdrms_ndd_spre_nm, method_travel_work_employed_persons_census_go_to_num, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_sprtd_pc, tenure_type_occupied_private_dwellings_census_tenure_type_pc, dwelling_structure_private_dwellings_census_other_dwelling_num, unpd_wrk_prsns_agd_15_yrs_cnss_prvdd_assstnce_prsn_a_dsblty_pc, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rsc_ir, method_travel_work_employed_persons_census_used_one_walked_num, method_travel_work_employed_persons_census_used_one_method_num, families_by_type_census_total_families_num, tenure_type_occupied_private_dwellings_census_rented_pc, households_by_type_census_group_households_num, rnt_mrtgge_pymnts_cnss_avrge_mnthly_hshld_rntl_pymnt, families_type_census_one_parent_non_dependent_children_num, count_children_family_census_average_number_of_all_in_num, method_travel_work_employed_persons_census_of_stated_num, sco_ecnm_indxs_ars_sfa_ste_dcls_cns_dcle_rnkg_indx_rltve_advntg, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_and_pc, households_by_type_census_family_households_num, sa2_maincode_2016, dwelling_structure_private_dwellings_census_total_num, method_travel_work_employed_persons_census_total_employed_num, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_rltve_advn, scl_mrtl_stts_rgstrd_prsns_agd_15_yrs_cnss_dvrcd_pc, families_by_type_census_other_families_num, acs_intr_hme_ocpd_prvte_dwlngs_cns_acsd_dwlng_pc, commuting_work_census_median_distance_to_place_kms, hshld_strss_cnss_hshlds_rnt_pymnts_lss_30pc_incme_pc, sco_ecnmc_indxs_ars_sfa_stte_dcls_cnss_dcle_rnkng_indx_rsrcs_ir, unpd_chld_cre_prtn_prsn_agd_15_yrs_cns_crd_chldrn_pc, mthd_trvl_wrk_emplyd_prsns_cnss_usd_one_cr_drvr_nm, yr, sco_ecnm_indxs_ars_sfa_astrl_dcls_cns_dcle_rnkg_indx_edctn_ocpt
27.1,697,17.3,3135,436,32.6,4855,44.0,"Epping - East",23.6,4026,869,115,2.8,2808,21.6,2,4923,1673,68,3,319,17.6,3,2895,252,4116,306,939,88.9,4500,676,11,109,12,11.0,342,9.6,14.4,11.1,648,3,36.4,6.9,100,4,84.2,64.3,5.2,26.6,3,3.0,16.8,51.8,58,2.9,222,3.2,10.6,14.0,1473,7,868,464,3.4,1.7,null,11.7,5,33,32,3485,24.8,93,1385,232,1.9,101,3,0.8,3332,"209041431",4116,5852,4,7.0,56,13.0,6.5,90.4,5,6.5,4055,2016,3
25.0,537,15.0,1812,204,36.3,2177,25.4,"Bundoora - West",20.4,2372,424,63,2.9,1673,14.2,4,2306,1754,17,3,92,27.4,8,1196,103,2272,159,643,92.8,2002,290,4,32,5,11.5,114,12.0,12.0,7.2,340,72,69.6,7.5,100,4,78.1,69.3,6.1,42.8,null,2.6,15.3,48.2,29,3.2,101,2.9,12.2,11.0,475,9,351,256,3.0,0.2,null,12.2,3,40,11,1625,28.5,170,1461,142,1.7,32,4,0.4,1565,"209041217",2276,2681,5,6.3,46,19.2,7.6,88.0,3,8.6,1796,2016,5
27.0,552,12.8,2193,263,32.9,3009,31.4,"Epping - South",21.9,2762,594,67,2.6,1889,19.6,2,3100,1560,28,2,305,27.9,null,1709,167,2812,151,716,91.2,2545,404,11,20,14,16.2,270,13.2,10.3,8.8,513,null,43.8,7.5,100,2,80.7,65.9,4.6,32.4,null,2.8,16.3,50.8,71,2.7,178,3.0,9.8,13.0,806,9,571,272,3.5,0.5,null,12.2,3,58,22,2293,33.1,75,1304,203,1.7,46,2,0.4,2186,"209041432",2807,3543,2,8.1,36,16.8,12.5,86.8,2,6.7,2317,2016,2
25.8,924,23.8,4564,747,33.4,7476,40.5,"Mill Park - North",24.9,5703,1088,219,2.6,4153,18.7,4,7202,1693,61,6,459,16.6,3,4307,407,5769,381,1361,91.1,6968,858,8,103,17,10.3,398,7.3,8.8,8.9,895,19,28.2,5.6,100,6,87.2,68.7,4.4,37.3,null,3.0,16.6,52.6,66,2.4,190,3.2,11.6,13.5,2001,18,1065,750,2.9,0.4,4,12.5,7,70,33,4898,19.4,116,1436,315,1.8,99,5,0.3,4725,"209041220",5762,8925,6,6.6,79,10.2,6.8,92.7,7,6.7,6311,2016,5
26.5,585,21.3,3507,491,35.1,4739,37.6,"Mill Park - South",24.3,3932,366,105,2.5,2748,17.9,4,4614,1684,41,5,261,18.4,3,2851,247,3888,272,969,91.5,4431,616,7,8,15,9.5,311,8.1,9.4,8.5,593,40,24.6,6.4,100,5,86.6,67.9,3.8,36.6,null,2.9,16.2,51.3,58,2.6,147,3.1,12.4,12.7,1190,15,716,491,3.0,0.6,null,12.2,6,40,22,3293,22.8,117,1368,257,1.8,69,5,0.5,3183,"209041221",3884,5669,5,6.8,67,10.8,5.4,91.9,5,7.4,3986,2016,5
26.2,1403,9.4,5953,808,31.3,6113,24.4,"Thomastown",17.1,7165,596,145,3.8,4533,15.9,1,7921,1587,72,1,614,35.8,19,3415,394,6975,376,1905,92.5,5327,793,39,401,29,17.4,572,11.4,11.6,7.5,1051,13,83.0,7.4,100,1,70.3,69.5,6.7,44.0,null,2.8,15.0,51.6,72,4.2,563,3.0,8.1,11.4,1711,22,1422,527,3.6,0.6,6,13.1,2,75,29,5682,26.8,173,1321,541,1.8,140,1,0.3,5393,"209041223",6975,7299,1,6.7,134,25.9,12.3,88.6,2,6.8,4747,2016,1
22.9,603,24.3,2563,293,28.3,3262,34.2,"Keilor",20.7,2472,365,114,2.7,2374,19.4,6,3637,2088,22,7,109,20.0,5,2198,172,2997,151,897,92.2,3133,409,3,20,10,21.1,183,4.2,12.0,7.8,267,3,27.6,6.6,100,8,81.1,63.7,6.0,48.3,null,2.7,14.1,56.7,24,3.3,47,3.0,15.8,12.3,861,17,395,378,2.6,2.1,45,13.7,8,33,17,2430,12.0,41,1535,149,1.8,39,7,0.6,2352,"210011228",2998,3942,7,6.3,33,16.2,16.4,95.8,9,9.8,2860,2016,6
20.7,503,37.5,3144,263,28.2,3760,45.4,"Ringwood North",22.9,2441,21,237,1.7,2583,22.7,8,4125,2108,24,10,231,10.1,4,2230,161,3175,309,920,91.4,3577,472,null,6,14,9.3,179,3.8,8.6,8.6,551,null,4.3,4.7,120,10,92.0,62.1,4.5,40.0,null,2.8,16.4,58.9,38,1.9,36,3.1,24.2,13.3,1159,20,364,479,1.9,0.5,null,13.6,10,41,10,2670,12.3,51,1614,123,1.9,38,9,1.2,2622,"211031268",3175,4821,9,6.4,24,6.4,4.8,96.2,10,9.3,3215,2016,9
17.7,590,36.3,2521,270,31.8,3872,38.1,"Strathmore",21.6,2679,596,198,2.0,2399,21.9,8,3891,2314,11,10,430,13.5,10,2609,174,3159,198,761,93.4,3330,433,null,20,57,9.3,139,5.0,10.9,6.6,649,34,10.9,5.9,125,10,87.4,64.1,4.2,43.5,null,2.8,11.1,56.4,16,2.6,64,3.2,19.8,9.9,1174,20,501,474,2.0,0.3,12,13.9,9,67,33,2544,15.4,62,1774,151,1.9,35,9,0.8,2507,"210011231",3159,4784,9,5.6,47,10.6,4.0,95.0,9,7.5,3029,2016,9
18.6,706,32.9,3816,283,26.9,4867,48.6,"Gisborne",25.1,2845,363,377,2.1,3446,25.8,7,5196,2059,60,9,235,10.8,9,3407,245,4192,242,1230,91.5,4637,858,8,6,null,17.4,246,4.8,12.5,8.5,452,null,5.6,6.9,100,9,89.3,58.2,4.6,33.9,null,2.9,32.8,58.2,9,2.3,43,3.2,24.0,38.1,1601,6,445,668,2.7,0.4,null,12.7,10,90,27,3500,14.7,43,1515,136,2.0,36,8,1.1,3450,"210021232",4194,6188,9,7.7,23,8.5,10.7,95.2,10,7.9,4188,2016,8
16.1,208,33.8,1118,81,26.5,1153,45.9,"Macedon",22.0,699,null,141,2.4,937,22.4,9,1401,2245,6,10,85,7.9,null,857,52,1147,70,404,91.3,1059,261,3,null,7,18.4,46,2.7,19.5,8.7,149,null,null,8.3,108,10,90.2,58.4,3.5,40.4,null,2.7,36.4,60.2,3,3.1,9,3.0,27.7,44.3,382,3,120,189,2.5,0.8,21,12.0,10,36,8,935,10.5,24,1513,28,2.0,29,10,0.9,921,"210021233",1139,1583,10,7.2,6,7.5,10.4,97.3,10,9.9,948,2016,9
19.6,219,31.5,1275,118,28.5,1603,50.4,"Riddells Creek",27.5,966,56,121,1.5,1095,23.6,7,1654,1903,16,9,123,10.8,3,1129,63,1338,84,399,91.5,1506,285,null,null,3,12.1,64,2.7,10.2,8.5,201,null,18.1,5.0,85,9,90.7,61.0,3.5,37.3,null,2.8,33.6,57.3,3,2.3,22,3.2,27.8,38.1,474,null,131,267,3.0,0.2,null,13.4,10,22,4,1115,10.0,24,1322,41,1.9,16,8,1.2,1099,"210021234",1334,2092,8,7.8,7,7.7,3.9,97.3,10,8.9,1370,2016,7
21.0,418,25.9,2574,295,31.2,3710,56.4,"Cranbourne South",30.7,2142,182,291,2.4,2286,22.5,4,3410,2137,122,8,62,11.9,3,1812,151,2773,93,843,86.9,3496,744,3,6,6,15.9,145,2.9,10.9,13.1,128,null,42.4,8.7,74,8,88.7,59.8,4.8,31.0,null,2.9,20.9,54.3,9,2.5,51,3.1,15.1,17.9,968,6,260,377,2.6,0.7,null,11.0,10,70,24,2403,9.4,57,1566,111,1.9,43,7,0.9,2301,"212031303",2765,4509,7,7.1,23,9.1,11.4,97.1,10,8.1,3254,2016,5
17.6,666,26.3,2004,149,39.4,2817,34.0,"Coburg North",18.4,2441,568,133,3.2,1788,20.9,7,2382,2085,23,5,429,22.1,7,1519,128,2733,232,696,92.7,2081,727,3,128,129,15.1,157,10.3,15.6,7.3,795,131,57.5,8.6,120,5,80.4,65.2,6.9,31.9,null,2.5,11.3,44.2,13,3.5,133,2.9,15.5,10.3,750,27,638,318,3.2,0.7,19,10.7,4,59,16,1940,30.1,182,1444,148,1.7,42,6,0.6,1883,"210031236",2726,3537,6,6.3,43,16.5,11.5,89.7,4,4.5,1856,2016,8
20.3,1025,16.4,3797,328,31.1,3919,26.8,"Fawkner",18.4,4492,548,153,3.9,2718,19.9,2,4808,1822,31,1,571,32.0,12,2059,200,4423,268,955,91.7,3202,486,27,54,36,12.2,277,12.1,12.9,8.3,868,26,88.7,7.9,100,2,71.5,66.8,8.6,40.1,null,2.9,11.9,51.4,36,3.8,455,3.3,10.1,11.2,1411,21,975,410,2.7,0.7,11,12.8,2,83,48,3358,28.7,163,1374,301,2.0,102,2,0.4,3230,"210031237",4422,4842,2,6.2,83,24.7,9.6,87.9,2,5.0,2852,2016,3
19.7,2415,25.8,4649,422,36.5,9392,32.5,"Pascoe Vale",20.1,7508,3605,330,2.4,6048,20.4,7,8073,2045,48,6,1764,20.2,18,5467,403,8804,743,2210,93.6,7383,1869,27,492,119,10.3,514,10.0,14.1,6.4,2609,88,38.4,7.5,103,7,81.1,66.7,6.4,32.2,null,2.5,12.3,47.4,69,2.5,381,3.0,15.2,11.4,2433,66,1928,939,2.8,0.4,37,11.4,5,150,47,6111,32.4,393,1525,363,1.7,78,7,0.5,5994,"210031239",8801,11483,7,6.9,169,16.5,5.9,90.0,4,4.9,6614,2016,8
22.1,575,14.7,1645,161,31.7,1744,31.0,"Hadfield",18.0,1895,426,65,3.6,1460,17.6,3,2049,1742,19,2,125,33.2,3,1079,80,2094,127,532,92.9,1588,336,4,19,16,13.8,134,9.2,12.3,7.1,272,6,87.7,7.9,100,3,71.8,67.9,8.2,41.2,null,2.6,11.9,48.6,15,3.5,113,3.0,10.6,11.2,523,7,388,171,3.4,0.6,4,13.8,3,20,12,1513,23.7,43,1262,134,1.9,26,3,0.5,1474,"210031440",2097,2136,3,8.0,30,24.3,10.1,90.8,3,6.0,1431,2016,4
21.9,2030,16.7,4906,433,33.6,7542,28.5,"Glenroy",20.0,7603,2159,208,3.4,4814,18.4,4,7529,1792,63,2,1461,27.7,36,3960,371,7783,633,1949,93.1,5902,1168,39,671,54,11.4,508,12.5,13.7,6.9,2160,19,52.8,9.1,100,3,76.9,67.6,7.6,31.6,3,2.6,13.4,48.6,91,3.5,600,3.0,10.8,12.6,2052,25,1848,724,3.4,0.5,10,11.2,2,130,46,5539,35.9,400,1368,434,1.8,124,3,0.3,5358,"210031438",7782,9226,3,6.9,155,19.7,8.5,87.5,2,4.6,5237,2016,5
25.4,673,24.0,4090,385,33.1,5074,50.1,"Sunbury",27.6,3472,30,293,1.7,3381,23.0,5,4883,1752,57,7,294,13.0,3,3720,267,4142,232,1126,91.1,4736,899,4,9,11,13.1,307,4.8,9.9,8.9,540,3,16.8,6.3,75,7,89.4,61.2,3.8,33.9,null,2.9,25.5,53.0,34,1.8,73,3.2,18.4,26.2,1439,11,471,655,2.9,0.5,null,13.8,9,64,26,3509,13.8,67,1351,204,1.9,32,6,0.8,3406,"210041240",4132,6294,6,7.3,38,8.9,4.2,95.2,9,8.8,4306,2016,5
19.8,220,31.8,796,55,27.7,1208,48.7,"Gowanbrae",19.9,727,172,50,1.7,848,26.3,7,1159,2005,9,9,49,16.1,null,875,62,1022,66,275,90.3,1165,207,null,55,3,4.7,71,3.4,12.5,9.7,135,15,27.9,6.3,100,9,89.7,59.9,5.7,29.9,null,2.7,13.7,55.7,5,2.0,9,3.1,17.4,13.1,363,11,121,101,2.9,4.4,null,12.5,9,3,3,800,15.0,17,1672,32,1.8,10,8,1.1,783,"210031439",1023,1433,8,8.1,12,8.4,null,96.6,9,6.1,1048,2016,7
27.3,2162,19.9,8096,707,35.2,10729,44.9,"Sunbury - South",24.1,8189,487,415,2.3,7525,22.1,4,9032,1668,105,6,784,17.5,17,7645,561,9501,559,2370,91.5,9952,2344,13,897,16,13.4,841,8.4,11.2,8.5,1342,3,17.2,6.7,70,6,85.9,62.1,4.9,28.6,3,2.6,25.9,46.4,59,2.2,194,3.1,16.7,26.9,2723,35,1243,1422,4.0,0.4,null,12.6,7,136,43,7250,23.9,231,1360,500,1.8,111,5,0.9,7101,"210041241",9497,13240,5,9.6,107,11.7,4.3,91.6,6,8.2,8969,2016,5
24.9,872,29.0,4500,420,31.0,6097,42.7,"Knoxfield - Scoresby",22.1,4383,611,255,1.9,3961,21.7,6,6165,1910,34,7,188,14.8,11,3325,306,5133,376,1430,90.4,5933,863,3,5,16,18.9,383,6.2,9.2,9.6,639,3,31.1,5.1,100,8,89.8,65.1,4.1,33.9,null,2.8,15.0,54.8,101,1.9,123,3.1,20.5,12.2,1729,12,754,590,2.7,1.1,4,11.0,8,61,31,4284,20.5,118,1633,252,1.8,49,7,0.7,4137,"211011254",5131,7366,7,7.4,62,8.2,15.1,93.8,8,7.4,5332,2016,7
22.5,1040,6.7,2835,262,37.5,3193,23.7,"Broadmeadows",15.0,4928,569,82,6.0,2135,17.7,1,3765,1372,21,1,319,39.1,44,1684,244,4115,177,712,92.5,2702,419,23,536,10,17.6,453,21.3,16.5,7.5,574,3,84.2,12.9,100,1,71.3,64.8,5.6,24.5,null,2.9,12.6,43.3,99,5.8,531,3.3,8.8,10.4,1153,11,1091,310,4.3,0.6,124,11.6,1,60,34,2993,45.3,225,1154,331,2.0,79,1,0.3,2847,"210051242",4108,3838,1,9.2,85,22.6,14.0,78.7,1,4.2,2369,2016,1
29.8,556,9.0,3411,424,34.8,3695,40.5,"Meadow Heights",17.4,5047,647,91,4.4,2187,18.6,1,4986,1376,50,1,192,31.5,15,2154,263,4119,162,715,86.1,3430,415,24,44,3,9.2,494,15.1,12.4,13.9,371,3,88.7,8.7,110,1,80.9,67.7,4.0,23.9,null,3.4,12.9,49.1,46,4.1,523,3.5,8.3,11.1,1621,6,1097,275,4.8,0.4,null,13.7,2,29,30,3681,31.0,91,1248,347,2.1,78,1,0.3,3475,"210051247",4117,4308,1,7.3,66,14.8,3.8,84.9,1,4.7,3047,2016,1
25.8,936,6.6,4117,431,33.5,3546,30.3,"Campbellfield - Coolaroo",14.3,5726,170,98,5.1,2579,17.1,1,5317,1426,54,1,232,38.8,22,2056,239,4749,175,942,88.3,3153,406,14,339,13,20.5,478,14.6,14.4,11.7,424,null,90.1,10.2,120,1,73.0,67.4,6.6,35.2,null,3.2,12.1,48.2,44,5.2,655,3.4,7.8,10.0,1543,9,1170,310,4.1,0.7,106,13.3,1,73,42,3898,28.6,133,1191,421,2.2,86,1,0.3,3680,"210051243",4754,4215,1,7.5,83,22.0,14.8,85.4,1,5.0,2816,2016,1
null,6,25.0,16,null,40.2,45,35.0,"Melbourne Airport",15.6,16,null,7,null,20,10.7,7,24,null,3,8,null,18.8,null,null,3,23,null,null,100.0,30,null,null,null,3,24.0,null,null,46.9,null,5,null,null,50.3,null,8,69.6,32.0,3.6,50.0,null,2.6,28.6,41.4,4,null,null,null,8.3,7.8,null,null,null,3,null,null,null,7.1,9,7,4,null,15.0,null,null,null,2.6,null,8,null,11,"210051248",16,58,8,12.4,null,13.0,20.3,100.0,9,3.6,26,2016,8
27.9,1215,17.1,5470,651,33.1,6763,37.7,"Gladstone Park - Westmeadows",22.1,5865,508,195,2.8,4589,17.4,3,6681,1749,50,4,277,22.0,6,4606,376,6088,352,1611,92.0,6439,927,19,22,16,15.4,503,6.4,10.9,8.0,713,21,21.7,7.1,100,5,83.2,67.0,5.3,40.5,null,2.7,13.6,49.8,101,2.9,198,3.1,12.2,11.9,1606,26,929,662,3.5,0.5,87,13.2,6,45,47,4893,18.5,119,1370,434,1.9,100,4,0.6,4755,"210051245",6093,8073,4,8.4,81,14.0,11.7,93.6,5,7.9,5783,2016,4
19.5,363,33.3,4505,702,32.4,6865,52.8,"Greenvale - Bulla",29.1,4537,169,249,1.6,3610,20.7,6,7109,2114,83,8,264,8.6,9,4398,375,4687,341,1170,86.8,6658,633,17,7,8,15.0,299,2.6,9.4,13.2,584,10,6.2,5.0,100,8,90.3,67.0,2.3,35.8,null,3.4,17.2,58.4,28,1.9,117,3.4,11.8,14.3,2075,4,660,676,2.4,0.5,null,12.3,10,34,47,4484,9.0,41,1639,204,2.0,111,7,0.5,4282,"210051246",4690,8237,8,4.6,43,8.2,9.1,97.4,10,6.7,5994,2016,6
28.2,478,21.0,4796,563,34.3,6299,57.4,"Roxburgh Park - Somerton",24.9,6551,580,185,3.1,3139,22.7,1,7932,1739,64,1,453,16.0,7,3896,446,5419,315,826,79.1,5833,582,18,35,5,17.6,557,10.2,9.9,20.9,789,null,87.8,6.6,120,2,88.5,66.0,3.1,18.1,3,3.8,15.5,53.8,59,3.2,562,3.8,10.0,13.9,2947,6,1354,515,3.7,0.5,null,13.0,6,32,42,5231,20.6,75,1466,275,2.3,120,2,0.5,4864,"210051249",5418,7428,2,5.2,63,8.4,11.7,89.8,5,4.1,5162,2016,2
30.7,414,13.3,2350,258,36.2,3053,46.4,"Craigieburn - Central",24.2,2670,102,67,2.9,1707,22.5,1,2865,1532,43,2,214,21.6,3,1934,202,2549,164,539,87.5,2749,514,5,96,10,11.8,266,8.6,10.4,12.5,389,null,84.4,7.0,100,3,84.7,64.3,3.9,25.6,null,3.1,18.6,48.3,28,2.9,188,3.3,12.0,17.7,918,10,506,282,3.8,0.3,null,11.9,4,41,17,2178,24.7,66,1348,175,1.9,37,2,0.6,2069,"210051441",2551,3596,2,7.8,30,12.3,4.4,91.4,4,5.6,2468,2016,1
27.1,588,21.6,4244,392,33.4,6048,53.7,"Craigieburn - South",26.0,4740,471,149,2.3,3262,25.2,2,6100,1761,71,3,499,16.6,10,3661,377,4752,401,1022,84.4,5534,811,31,27,8,19.9,459,10.8,8.7,15.6,901,3,33.4,6.0,100,3,88.3,62.3,2.9,17.4,null,3.3,19.1,53.9,50,2.1,297,3.4,11.0,17.9,2083,16,900,565,3.6,0.7,null,12.6,6,34,33,4281,26.3,105,1456,258,2.0,89,3,0.8,4055,"210051443",4752,7244,4,6.3,52,9.4,15.5,89.2,6,5.7,4921,2016,3
25.3,512,27.0,3332,155,28.0,4798,55.5,"Craigieburn - West",23.7,3184,719,145,2.8,2900,34.0,4,5484,1947,49,3,405,13.6,6,2610,269,4106,489,921,81.1,4408,745,43,38,4,12.6,376,13.1,10.2,18.9,921,null,24.2,6.0,100,4,88.6,54.6,3.2,7.6,null,3.3,22.0,60.1,60,2.6,264,3.4,10.4,20.9,2066,11,737,467,3.5,1.1,3,10.9,6,37,34,3726,33.2,81,1536,136,1.9,50,4,0.7,3510,"210051444",4098,5961,5,5.2,56,8.6,4.4,86.9,5,4.6,3887,2016,5
20.1,116,28.4,973,95,34.0,1436,67.6,"Mickleham - Yuroke",31.6,837,59,60,2.1,857,24.3,5,1334,2055,28,7,70,7.2,3,777,67,1033,80,304,80.0,1375,299,5,null,null,21.1,70,2.2,12.0,20.0,144,null,62.2,7.5,100,8,90.6,61.4,2.2,21.5,null,3.1,24.6,55.0,5,2.0,33,3.2,11.6,23.0,430,3,96,135,3.4,0.7,null,10.1,10,14,11,949,8.0,21,1309,46,1.8,21,7,0.6,898,"210051445",1035,1730,7,5.2,12,7.2,17.5,97.8,10,6.3,1237,2016,6
26.5,1256,19.0,2935,275,34.1,4804,36.7,"Bayswater",20.2,4028,1179,154,2.4,3330,19.8,5,4211,1717,43,5,367,22.5,19,2601,219,4586,246,1171,91.5,4348,852,9,445,25,17.6,374,12.1,11.7,8.5,631,null,30.2,7.4,100,5,84.4,64.5,5.5,28.6,null,2.5,15.0,47.1,55,2.3,137,2.9,17.3,11.8,1134,29,877,507,3.4,0.7,4,11.4,4,87,29,3259,31.5,159,1377,253,1.7,39,5,0.9,3162,"211011251",4582,5760,5,9.9,58,13.2,11.8,87.9,4,7.4,3960,2016,6
27.9,626,22.8,4037,243,34.7,6183,65.6,"Cranbourne West",27.5,3822,582,142,3.0,3463,30.4,2,5330,1806,64,4,291,12.3,8,3034,359,4635,279,1103,80.3,5848,1256,17,4,7,11.3,460,7.6,9.5,19.7,568,null,47.5,6.0,95,5,89.7,56.8,2.7,10.4,3,3.1,22.2,52.3,35,2.8,198,3.2,11.0,18.0,2001,25,724,588,3.3,0.4,3,10.3,7,48,35,4085,20.7,117,1473,220,1.8,68,4,0.8,3893,"212031304",4634,7257,5,7.1,63,7.3,6.5,92.4,7,6.0,5293,2016,3
15.7,164,42.6,1918,241,32.9,3085,56.4,"Lysterfield",26.9,1762,null,179,1.7,1557,23.2,7,2849,2180,27,10,60,6.1,null,1548,148,1925,99,450,90.2,3022,293,null,null,9,10.7,100,2.6,8.2,9.8,169,null,6.2,5.4,100,10,93.9,63.9,2.3,34.3,null,3.3,16.8,58.2,21,1.9,19,3.4,19.3,14.7,916,3,220,310,1.7,0.4,null,11.5,10,25,7,1784,7.2,18,1568,61,2.0,28,9,0.8,1745,"211011255",1918,3702,9,4.8,14,4.5,3.2,97.4,10,6.7,2787,2016,8
19.1,325,37.6,2242,242,29.4,3487,53.7,"Rowville - North",24.1,2140,73,142,1.8,2012,25.2,7,3543,2043,16,9,112,11.9,4,1789,192,2534,158,613,89.5,3398,341,10,211,12,17.3,176,4.2,7.2,10.5,294,null,16.5,3.5,100,9,91.9,63.3,3.6,28.6,null,3.1,16.9,59.4,31,2.1,42,3.3,19.5,14.3,1110,10,317,395,2.1,3.4,3,11.2,10,24,20,2254,12.2,26,1692,81,1.9,13,8,0.9,2183,"211011257",2533,4191,8,5.4,24,6.0,14.0,95.8,10,7.0,3062,2016,7
