estm_prsnl_incme_yr_end_30_jne_sprnt_anty_erns_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_mdn_tl_excl_gvrnmt_pns_alwncs, slctd_gvrnmnt_pnsns_allwncs_30_jne_dsblty_spprt_pnsn_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_scnd_q, sa2_name_2016, estm_prsnl_incme_yr_end_30_jne_uncrptd_bsn_erns_mdn_age_yrs, estimates_personal_income_year_ended_30_june_mean_investment, exprmntl_hshld_wlth_estmts_mdlld_prvte_dwllngs_mn_nt_wrth, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_1_499_pr_wk_pc, estimates_personal_income_year_ended_30_june_mean_employee, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_n, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_mn_srce_of_pc, estm_prsnl_incme_yr_end_30_jne_tl_erns_excl_gvrnmt_pns_alwncs_m, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mdn, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_lwst_q, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_nm, estmts_prsnl_incme_yr_endd_30_jne_unncrprtd_bsnss_ernrs_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_pymnt_nm, estimates_personal_income_year_ended_30_june_median_employee, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_nl_pc, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p105_r, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ngtve_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_sngle_nm, estm_prsnl_incme_yr_end_30_jne_mn_tl_excl_gvrnmt_pns_alwncs, estimates_personal_income_year_ended_30_june_total_employee_m, estmts_prsnl_incme_yr_endd_30_jne_mdn_sprnntn_annty, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_0, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_b_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_1, estmts_prsnl_incme_yr_endd_30_jne_ttl_sprnntn_annty_m, estimates_personal_income_year_ended_30_june_median_investment, estmts_prsnl_incme_yr_endd_30_jne_mn_sprnntn_annty, ttl_prsnl_incme_wkly_prsns_agd_15_yrs_cnss_ernng_3000_pr_wk_pc, estmts_prsnl_incme_yr_endd_30_jne_ttl_unncrprtd_bsnss_m, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p805_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p802_r, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_gni_cf, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_p205_r, estmts_prsnl_incme_yr_endd_30_jne_mn_unncrprtd_bsnss, slctd_gvrnmt_pns_alwncs_30_jne_yth_alwnce_fl_tme_stdnprc_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_500_999_pr_wk_pc, equivalised_total_household_income_census_median_weekly, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_thrd_q, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_mn, slctd_gvrnmnt_pnsns_allwncs_30_jne_nwstrt_allwnce_nm, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_prsns_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_cmmnwlth_rnt_assstnce_nm, sa2_maincode_2016, estimates_personal_income_year_ended_30_june_total_investment_m, estmts_prsnl_incme_yr_endd_30_jne_emplye_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_age_pnsn_cntrlnk_nm, slctd_gvrnmnt_pnsns_allwncs_30_jne_yth_allwnce_nm, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_mn_srce_of_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_fmly_tx_bnft_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_shre_o, grss_cptl_gns_rprtd_txpyrs_yr_endd_30_jne_by_amnt_m, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_2000_2999_pr_wk_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_crr_allwnce_nm, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_erng_1000_1999_pr_wk_pc, yr, tl_prsnl_incme_wkly_prsn_agd_15_yrs_cns_indqtly_dscrb_std_pc, slctd_gvrnmnt_pnsns_allwncs_30_jne_prntng_pymnt_prtnrd_nm, estmts_prsnl_incme_yr_endd_30_jne_sprnntn_annty_ernrs_nm, estm_prsnl_incme_yr_end_30_jne_tl_excl_gvrnmt_pns_alwncs_hgst_q, estmts_prsnl_incme_yr_endd_30_jne_mdn_unncrprtd_bsnss, estmts_prsnl_incme_yr_endd_30_jne_invstmnt_ernrs_mdn_age_yrs, estmts_prsnl_incme_yr_endd_30_jne_emplye_ernrs_mdn_age_yrs
null,null,null,194,null,"Camperdown",null,null,null,null,null,null,null,null,5146,null,null,null,39,null,null,null,null,49,null,null,null,null,184,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,34911,139,157,226,"217031471",null,null,692,10,null,244,null,5.5,null,102,null,2018,null,11,null,null,null,null,null
null,null,null,704,null,"Colac",null,null,null,null,null,null,null,null,3107,null,null,null,143,null,null,null,null,163,null,null,null,null,653,null,null,null,null,null,null,null,null,null,null,null,null,46,null,null,null,null,42119,424,410,784,"217031472",null,null,1933,54,null,856,null,17.3,null,374,null,2018,null,25,null,null,null,null,null
null,null,null,192,null,"Colac Region",null,null,null,null,null,null,null,null,6173,null,null,null,61,null,null,null,null,33,null,null,null,null,222,null,null,null,null,null,null,null,null,null,null,null,null,17,null,null,null,null,47625,125,255,144,"217031473",null,null,553,12,null,360,null,12.1,null,140,null,2018,null,5,null,null,null,null,null
null,null,null,101,null,"Moira",null,null,null,null,null,null,null,null,6495,null,null,null,34,null,null,null,null,21,null,null,null,null,122,null,null,null,null,null,null,null,null,null,null,null,null,11,null,null,null,null,59630,92,79,91,"216021412",null,null,332,7,null,185,null,4.7,null,81,null,2018,null,11,null,null,null,null,null
null,null,null,383,null,"Portarlington",null,null,null,null,null,null,null,null,4195,null,null,null,165,null,null,null,null,74,null,null,null,null,313,null,null,null,null,null,null,null,null,null,null,null,null,33,null,null,null,null,56267,322,399,682,"203031051",null,null,1925,33,null,389,null,22.5,null,342,null,2018,null,17,null,null,null,null,null
null,null,null,71,null,"Point Lonsdale - Queenscliff",null,null,null,null,null,null,null,null,6604,null,null,null,21,null,null,null,null,14,null,null,null,null,127,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,73025,81,458,167,"203031052",null,null,798,null,null,168,null,33.4,null,78,null,2018,null,null,null,null,null,null,null
null,null,null,262,null,"Torquay",null,null,null,null,null,null,null,null,5242,null,null,null,72,null,null,null,null,89,null,null,null,null,635,null,null,null,null,null,null,null,null,null,null,null,null,102,null,null,null,null,84091,232,1257,545,"203031053",null,null,1615,17,null,850,null,105.7,null,265,null,2018,null,22,null,null,null,null,null
null,null,null,374,null,"Alfredton",null,null,null,null,null,null,null,null,3867,null,null,null,120,null,null,null,null,120,null,null,null,null,704,null,null,null,null,null,null,null,null,null,null,null,null,157,null,null,null,null,24180,234,558,773,"201011001",null,null,989,50,null,904,null,13.5,null,322,null,2018,null,23,null,null,null,null,null
null,null,null,286,null,"Alexandra",null,null,null,null,null,null,null,null,4653,null,null,null,74,null,null,null,null,45,null,null,null,null,246,null,null,null,null,null,null,null,null,null,null,null,null,14,null,null,null,null,36820,201,304,365,"204011054",null,null,1209,15,null,343,null,11.2,null,179,null,2018,null,13,null,null,null,null,null
null,null,null,94,null,"Shepparton Region - East",null,null,null,null,null,null,null,null,5757,null,null,null,39,null,null,null,null,25,null,null,null,null,167,null,null,null,null,null,null,null,null,null,null,null,null,23,null,null,null,null,30969,94,220,119,"216031418",null,null,305,16,null,257,null,6.8,null,95,null,2018,null,9,null,null,null,null,null
null,null,null,175,null,"Bendigo Region - South",null,null,null,null,null,null,null,null,4664,null,null,null,78,null,null,null,null,33,null,null,null,null,216,null,null,null,null,null,null,null,null,null,null,null,null,28,null,null,null,null,42137,133,303,155,"202021026",null,null,601,25,null,403,null,12.8,null,189,null,2018,null,9,null,null,null,null,null
null,null,null,292,null,"Heathcote",null,null,null,null,null,null,null,null,5443,null,null,null,111,null,null,null,null,49,null,null,null,null,221,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,34371,228,116,271,"202021029",null,null,968,17,null,282,null,4.0,null,221,null,2018,null,8,null,null,null,null,null
null,null,null,341,null,"Kyneton",null,null,null,null,null,null,null,null,5231,null,null,null,82,null,null,null,null,67,null,null,null,null,407,null,null,null,null,null,null,null,null,null,null,null,null,51,null,null,null,null,42602,241,428,414,"202021030",null,null,1282,21,null,547,null,18.2,null,231,null,2018,null,10,null,null,null,null,null
null,null,null,167,null,"Woodend",null,null,null,null,null,null,null,null,5027,null,null,null,42,null,null,null,null,44,null,null,null,null,229,null,null,null,null,null,null,null,null,null,null,null,null,29,null,null,null,null,46526,114,429,194,"202021031",null,null,654,17,null,299,null,20.0,null,144,null,2018,null,6,null,null,null,null,null
null,null,null,214,null,"Bendigo Region - North",null,null,null,null,null,null,null,null,5020,null,null,null,79,null,null,null,null,49,null,null,null,null,223,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,22084,134,162,149,"202031032",null,null,531,17,null,294,null,3.6,null,168,null,2018,null,12,null,null,null,null,null
null,null,null,498,null,"Loddon",null,null,null,null,null,null,null,null,3086,null,null,null,177,null,null,null,null,67,null,null,null,null,337,null,null,null,null,null,null,null,null,null,null,null,null,18,null,null,null,null,29225,338,252,296,"202031033",null,null,1272,22,null,482,null,7.4,null,302,null,2018,null,22,null,null,null,null,null
null,null,null,123,null,"Bannockburn",null,null,null,null,null,null,null,null,4757,null,null,null,63,null,null,null,null,49,null,null,null,null,291,null,null,null,null,null,null,null,null,null,null,null,null,15,null,null,null,null,33694,91,228,148,"203011034",null,null,508,13,null,423,null,7.7,null,171,null,2018,null,14,null,null,null,null,null
null,null,null,200,null,"Golden Plains - South",null,null,null,null,null,null,null,null,5479,null,null,null,77,null,null,null,null,47,null,null,null,null,304,null,null,null,null,null,null,null,null,null,null,null,null,24,null,null,null,null,38382,160,270,136,"203011035",null,null,607,11,null,452,null,10.4,null,204,null,2018,null,12,null,null,null,null,null
null,null,null,187,null,"Winchelsea",null,null,null,null,null,null,null,null,3942,null,null,null,57,null,null,null,null,37,null,null,null,null,226,null,null,null,null,null,null,null,null,null,null,null,null,28,null,null,null,null,43801,146,335,202,"203011036",null,null,536,8,null,316,null,14.7,null,152,null,2018,null,12,null,null,null,null,null
null,null,null,2313,null,"Corio - Norlane",null,null,null,null,null,null,null,null,5891,null,null,null,874,null,null,null,null,753,null,null,null,null,2511,null,null,null,null,null,null,null,null,null,null,null,null,247,null,null,null,null,45995,2151,309,2711,"203021038",null,null,3348,343,null,2901,null,14.2,null,1541,null,2018,null,194,null,null,null,null,null
null,null,null,349,null,"Highton",null,null,null,null,null,null,null,null,3695,null,null,null,109,null,null,null,null,93,null,null,null,null,607,null,null,null,null,null,null,null,null,null,null,null,null,652,null,null,null,null,29345,281,1447,1172,"203021042",null,null,2003,37,null,813,null,42.5,null,453,null,2018,null,23,null,null,null,null,null
null,null,null,458,null,"Lara",null,null,null,null,null,null,null,null,4830,null,null,null,200,null,null,null,null,185,null,null,null,null,868,null,null,null,null,null,null,null,null,null,null,null,null,88,null,null,null,null,95909,397,558,890,"203021043",null,null,1762,56,null,1094,null,53.5,null,546,null,2018,null,32,null,null,null,null,null
null,null,null,1011,null,"Newcomb - Moolap",null,null,null,null,null,null,null,null,3196,null,null,null,293,null,null,null,null,253,null,null,null,null,979,null,null,null,null,null,null,null,null,null,null,null,null,109,null,null,null,null,21875,781,340,1350,"203021045",null,null,2573,129,null,1209,null,7.4,null,660,null,2018,null,51,null,null,null,null,null
null,null,null,282,null,"Euroa",null,null,null,null,null,null,null,null,5484,null,null,null,95,null,null,null,null,60,null,null,null,null,282,null,null,null,null,null,null,null,null,null,null,null,null,20,null,null,null,null,39604,197,304,311,"204011055",null,null,1231,16,null,378,null,12.0,null,208,null,2018,null,6,null,null,null,null,null
null,null,null,525,null,"Kilmore - Broadford",null,null,null,null,null,null,null,null,5869,null,null,null,216,null,null,null,null,170,null,null,null,null,784,null,null,null,null,null,null,null,null,null,null,null,null,80,null,null,null,null,45031,445,359,765,"204011056",null,null,1760,55,null,1007,null,16.2,null,520,null,2018,null,30,null,null,null,null,null
null,null,null,242,null,"Mansfield (Vic.)",null,null,null,null,null,null,null,null,5798,null,null,null,72,null,null,null,null,47,null,null,null,null,373,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,36954,213,495,308,"204011057",null,null,1323,10,null,527,null,18.3,null,182,null,2018,null,13,null,null,null,null,null
null,null,null,156,null,"Nagambie",null,null,null,null,null,null,null,null,4361,null,null,null,44,null,null,null,null,49,null,null,null,null,179,null,null,null,null,null,null,null,null,null,null,null,null,6,null,null,null,null,27359,124,179,264,"204011058",null,null,701,11,null,231,null,4.9,null,125,null,2018,null,11,null,null,null,null,null
null,null,null,434,null,"Seymour",null,null,null,null,null,null,null,null,3579,null,null,null,124,null,null,null,null,124,null,null,null,null,417,null,null,null,null,null,null,null,null,null,null,null,null,33,null,null,null,null,38566,354,180,474,"204011059",null,null,974,48,null,493,null,6.9,null,257,null,2018,null,20,null,null,null,null,null
null,null,null,93,null,"Seymour Region",null,null,null,null,null,null,null,null,2567,null,null,null,47,null,null,null,null,23,null,null,null,null,197,null,null,null,null,null,null,null,null,null,null,null,null,12,null,null,null,null,53178,80,155,117,"204011060",null,null,304,6,null,246,null,8.2,null,110,null,2018,null,7,null,null,null,null,null
null,null,null,26,null,"Upper Yarra Valley",null,null,null,null,null,null,null,null,null,null,null,null,9,null,null,null,null,null,null,null,null,null,20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26,null,14,"204011061",null,null,21,null,null,24,null,null,null,10,null,2018,null,null,null,null,null,null,null
null,null,null,157,null,"Yea",null,null,null,null,null,null,null,null,7179,null,null,null,54,null,null,null,null,27,null,null,null,null,173,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,47544,137,186,176,"204011062",null,null,593,6,null,238,null,8.8,null,107,null,2018,null,6,null,null,null,null,null
null,null,null,618,null,"Benalla",null,null,null,null,null,null,null,null,3876,null,null,null,167,null,null,null,null,178,null,null,null,null,624,null,null,null,null,null,null,null,null,null,null,null,null,47,null,null,null,null,27314,410,460,810,"204021063",null,null,2028,46,null,758,null,12.6,null,386,null,2018,null,38,null,null,null,null,null
null,null,null,1049,null,"Wendouree - Miners Rest",null,null,null,null,null,null,null,null,2668,null,null,null,309,null,null,null,null,298,null,null,null,null,1087,null,null,null,null,null,null,null,null,null,null,null,null,117,null,null,null,null,28202,771,347,1297,"201011008",null,null,2257,130,null,1337,null,9.8,null,630,null,2018,null,70,null,null,null,null,null
null,null,null,186,null,"Bacchus Marsh Region",null,null,null,null,null,null,null,null,5301,null,null,null,71,null,null,null,null,48,null,null,null,null,276,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,109442,172,212,196,"201021009",null,null,676,13,null,357,null,23.2,null,182,null,2018,null,19,null,null,null,null,null
null,null,null,405,null,"Creswick - Clunes",null,null,null,null,null,null,null,null,6070,null,null,null,129,null,null,null,null,95,null,null,null,null,408,null,null,null,null,null,null,null,null,null,null,null,null,35,null,null,null,null,31640,285,310,405,"201021010",null,null,1248,38,null,541,null,9.8,null,247,null,2018,null,31,null,null,null,null,null
null,null,null,372,null,"Daylesford",null,null,null,null,null,null,null,null,4579,null,null,null,82,null,null,null,null,67,null,null,null,null,413,null,null,null,null,null,null,null,null,null,null,null,null,27,null,null,null,null,50512,313,429,372,"201021011",null,null,1393,17,null,572,null,21.7,null,207,null,2018,null,36,null,null,null,null,null
null,null,null,174,null,"Gordon (Vic.)",null,null,null,null,null,null,null,null,4450,null,null,null,70,null,null,null,null,30,null,null,null,null,214,null,null,null,null,null,null,null,null,null,null,null,null,30,null,null,null,null,53653,152,224,149,"201021012",null,null,573,17,null,330,null,12.0,null,144,null,2018,null,11,null,null,null,null,null
null,null,null,242,null,"Avoca",null,null,null,null,null,null,null,null,2784,null,null,null,79,null,null,null,null,32,null,null,null,null,154,null,null,null,null,null,null,null,null,null,null,null,null,9,null,null,null,null,44828,174,90,169,"201031013",null,null,689,8,null,229,null,4.0,null,133,null,2018,null,15,null,null,null,null,null
null,null,null,230,null,"Beaufort",null,null,null,null,null,null,null,null,2516,null,null,null,81,null,null,null,null,51,null,null,null,null,191,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,40250,168,149,200,"201031014",null,null,630,15,null,261,null,6.0,null,163,null,2018,null,10,null,null,null,null,null
null,null,null,212,null,"Golden Plains - North",null,null,null,null,null,null,null,null,2710,null,null,null,106,null,null,null,null,46,null,null,null,null,273,null,null,null,null,null,null,null,null,null,null,null,null,29,null,null,null,null,22753,199,136,149,"201031015",null,null,516,19,null,369,null,3.1,null,204,null,2018,null,16,null,null,null,null,null
null,null,null,136,null,"Benalla Region",null,null,null,null,null,null,null,null,3181,null,null,null,40,null,null,null,null,29,null,null,null,null,140,null,null,null,null,null,null,null,null,null,null,null,null,9,null,null,null,null,40638,109,166,110,"204021064",null,null,458,10,null,216,null,6.7,null,109,null,2018,null,9,null,null,null,null,null
null,null,null,152,null,"Rutherglen",null,null,null,null,null,null,null,null,null,null,null,null,45,null,null,null,null,28,null,null,null,null,194,null,null,null,null,null,null,null,null,null,null,null,null,15,null,null,null,null,null,105,null,184,"204021065",null,null,582,null,null,261,null,null,null,118,null,2018,null,null,null,null,null,null,null
null,null,null,991,null,"Wangaratta",null,null,null,null,null,null,null,null,3623,null,null,null,269,null,null,null,null,253,null,null,null,null,1101,null,null,null,null,null,null,null,null,null,null,null,null,81,null,null,null,null,22175,719,769,1391,"204021066",null,null,3174,103,null,1459,null,17.1,null,615,null,2018,null,73,null,null,null,null,null
null,null,null,264,null,"Wangaratta Region",null,null,null,null,null,null,null,null,4293,null,null,null,104,null,null,null,null,44,null,null,null,null,351,null,null,null,null,null,null,null,null,null,null,null,null,31,null,null,null,null,37629,202,487,248,"204021067",null,null,1141,10,null,554,null,18.3,null,248,null,2018,null,25,null,null,null,null,null
null,null,null,426,null,"Kew",null,null,null,null,null,null,null,null,5822,null,null,null,44,null,null,null,null,23,null,null,null,null,284,null,null,null,null,null,null,null,null,null,null,null,null,273,null,null,null,null,68356,238,2792,739,"207011153",null,null,1163,10,null,376,null,190.9,null,268,null,2018,null,12,null,null,null,null,null
null,null,null,221,null,"Bright - Mount Beauty",null,null,null,null,null,null,null,null,4706,null,null,null,78,null,null,null,null,48,null,null,null,null,314,null,null,null,null,null,null,null,null,null,null,null,null,24,null,null,null,null,70966,175,416,346,"204031069",null,null,1226,13,null,464,null,29.5,null,175,null,2018,null,18,null,null,null,null,null
null,null,null,97,null,"Chiltern - Indigo Valley",null,null,null,null,null,null,null,null,1959,null,null,null,37,null,null,null,null,24,null,null,null,null,127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9903,95,109,114,"204031070",null,null,359,17,null,194,null,1.1,null,94,null,2018,null,null,null,null,null,null,null
null,null,null,167,null,"Myrtleford",null,null,null,null,null,null,null,null,3778,null,null,null,48,null,null,null,null,38,null,null,null,null,226,null,null,null,null,null,null,null,null,null,null,null,null,9,null,null,null,null,25320,146,183,255,"204031071",null,null,811,14,null,297,null,4.6,null,145,null,2018,null,9,null,null,null,null,null
null,null,null,239,null,"Towong",null,null,null,null,null,null,null,null,4342,null,null,null,76,null,null,null,null,41,null,null,null,null,234,null,null,null,null,null,null,null,null,null,null,null,null,8,null,null,null,null,28777,206,284,244,"204031072",null,null,938,19,null,330,null,8.2,null,176,null,2018,null,12,null,null,null,null,null
null,null,null,602,null,"West Wodonga",null,null,null,null,null,null,null,null,2069,null,null,null,227,null,null,null,null,267,null,null,null,null,917,null,null,null,null,null,null,null,null,null,null,null,null,111,null,null,null,null,20390,478,479,922,"204031073",null,null,1523,78,null,1167,null,9.8,null,563,null,2018,null,42,null,null,null,null,null
null,null,null,982,null,"Wodonga",null,null,null,null,null,null,null,null,2973,null,null,null,362,null,null,null,null,419,null,null,null,null,1635,null,null,null,null,null,null,null,null,null,null,null,null,155,null,null,null,null,22960,969,860,1725,"204031074",null,null,2850,159,null,2025,null,19.7,null,866,null,2018,null,92,null,null,null,null,null
null,null,null,78,null,"Yackandandah",null,null,null,null,null,null,null,null,2396,null,null,null,29,null,null,null,null,26,null,null,null,null,169,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,24141,79,264,146,"204031075",null,null,479,15,null,259,null,6.4,null,92,null,2018,null,7,null,null,null,null,null
null,null,null,624,null,"Drouin",null,null,null,null,null,null,null,null,6627,null,null,null,219,null,null,null,null,271,null,null,null,null,1044,null,null,null,null,null,null,null,null,null,null,null,null,105,null,null,null,null,52120,567,541,1050,"205011076",null,null,2365,74,null,1354,null,28.2,null,540,null,2018,null,40,null,null,null,null,null
null,null,null,157,null,"Mount Baw Baw Region",null,null,null,null,null,null,null,null,5844,null,null,null,50,null,null,null,null,47,null,null,null,null,230,null,null,null,null,null,null,null,null,null,null,null,null,25,null,null,null,null,35791,166,282,169,"205011077",null,null,747,16,null,344,null,10.1,null,140,null,2018,null,17,null,null,null,null,null
null,null,null,223,null,"Trafalgar (Vic.)",null,null,null,null,null,null,null,null,4308,null,null,null,93,null,null,null,null,82,null,null,null,null,391,null,null,null,null,null,null,null,null,null,null,null,null,31,null,null,null,null,28113,239,369,349,"205011078",null,null,1013,17,null,494,null,10.4,null,229,null,2018,null,17,null,null,null,null,null
null,null,null,740,null,"Warragul",null,null,null,null,null,null,null,null,5279,null,null,null,207,null,null,null,null,210,null,null,null,null,997,null,null,null,null,null,null,null,null,null,null,null,null,140,null,null,null,null,58935,563,918,1123,"205011079",null,null,2540,77,null,1266,null,54.1,null,563,null,2018,null,57,null,null,null,null,null
null,null,null,841,null,"Bairnsdale",null,null,null,null,null,null,null,null,3873,null,null,null,266,null,null,null,null,220,null,null,null,null,920,null,null,null,null,null,null,null,null,null,null,null,null,62,null,null,null,null,25137,708,580,1217,"205021081",null,null,2580,127,null,1171,null,14.6,null,611,null,2018,null,77,null,null,null,null,null
null,null,null,330,null,"Flora Hill - Spring Gully",null,null,null,null,null,null,null,null,2648,null,null,null,80,null,null,null,null,136,null,null,null,null,557,null,null,null,null,null,null,null,null,null,null,null,null,430,null,null,null,null,27340,360,412,1090,"202011021",null,null,947,66,null,670,null,11.3,null,226,null,2018,null,36,null,null,null,null,null
null,null,null,286,null,"Bruthen - Omeo",null,null,null,null,null,null,null,null,5010,null,null,null,120,null,null,null,null,84,null,null,null,null,390,null,null,null,null,null,null,null,null,null,null,null,null,20,null,null,null,null,51818,295,347,328,"205021082",null,null,1174,26,null,535,null,18.0,null,241,null,2018,null,25,null,null,null,null,null
null,null,null,618,null,"Lakes Entrance",null,null,null,null,null,null,null,null,4716,null,null,null,192,null,null,null,null,158,null,null,null,null,569,null,null,null,null,null,null,null,null,null,null,null,null,24,null,null,null,null,31213,584,434,934,"205021084",null,null,2259,71,null,743,null,13.5,null,412,null,2018,null,43,null,null,null,null,null
null,null,null,441,null,"Orbost",null,null,null,null,null,null,null,null,6096,null,null,null,119,null,null,null,null,65,null,null,null,null,324,null,null,null,null,null,null,null,null,null,null,null,null,21,null,null,null,null,55600,438,205,405,"205021085",null,null,1275,25,null,422,null,11.4,null,221,null,2018,null,35,null,null,null,null,null
null,null,null,314,null,"Paynesville",null,null,null,null,null,null,null,null,5725,null,null,null,120,null,null,null,null,74,null,null,null,null,254,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,30753,249,304,452,"205021086",null,null,1739,30,null,341,null,9.3,null,260,null,2018,null,14,null,null,null,null,null
null,null,null,360,null,"Foster",null,null,null,null,null,null,null,null,4515,null,null,null,92,null,null,null,null,60,null,null,null,null,350,null,null,null,null,null,null,null,null,null,null,null,null,19,null,null,null,null,31065,280,520,370,"205031087",null,null,1529,19,null,498,null,16.2,null,214,null,2018,null,24,null,null,null,null,null
null,null,null,6,null,"French Island",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10,null,null,"205031088",null,null,15,null,null,13,null,null,null,null,null,2018,null,null,null,null,null,null,null
null,null,null,348,null,"Korumburra",null,null,null,null,null,null,null,null,3519,null,null,null,108,null,null,null,null,98,null,null,null,null,478,null,null,null,null,null,null,null,null,null,null,null,null,35,null,null,null,null,49142,305,370,395,"205031089",null,null,1235,35,null,648,null,18.2,null,265,null,2018,null,20,null,null,null,null,null
null,null,null,396,null,"Leongatha",null,null,null,null,null,null,null,null,3688,null,null,null,112,null,null,null,null,102,null,null,null,null,538,null,null,null,null,null,null,null,null,null,null,null,null,30,null,null,null,null,28994,262,596,497,"205031090",null,null,1548,22,null,752,null,17.3,null,310,null,2018,null,42,null,null,null,null,null
null,null,null,440,null,"Phillip Island",null,null,null,null,null,null,null,null,5372,null,null,null,163,null,null,null,null,131,null,null,null,null,615,null,null,null,null,null,null,null,null,null,null,null,null,25,null,null,null,null,54362,442,487,922,"205031091",null,null,2082,23,null,816,null,26.5,null,340,null,2018,null,52,null,null,null,null,null
null,null,null,1192,null,"Wonthaggi - Inverloch",null,null,null,null,null,null,null,null,6065,null,null,null,322,null,null,null,null,271,null,null,null,null,1189,null,null,null,null,null,null,null,null,null,null,null,null,71,null,null,null,null,45404,1008,1034,1818,"205031093",null,null,4448,92,null,1632,null,46.9,null,778,null,2018,null,92,null,null,null,null,null
null,null,null,529,null,"Churchill",null,null,null,null,null,null,null,null,2772,null,null,null,199,null,null,null,null,194,null,null,null,null,636,null,null,null,null,null,null,null,null,null,null,null,null,147,null,null,null,null,39114,492,417,620,"205041094",null,null,1239,82,null,791,null,16.3,null,406,null,2018,null,49,null,null,null,null,null
null,null,null,1098,null,"Kangaroo Flat - Golden Square",null,null,null,null,null,null,null,null,2572,null,null,null,349,null,null,null,null,333,null,null,null,null,1292,null,null,null,null,null,null,null,null,null,null,null,null,147,null,null,null,null,18617,856,631,1812,"202011022",null,null,3288,142,null,1626,null,11.7,null,727,null,2018,null,77,null,null,null,null,null
null,null,null,96,null,"Maiden Gully",null,null,null,null,null,null,null,null,5089,null,null,null,28,null,null,null,null,36,null,null,null,null,184,null,null,null,null,null,null,null,null,null,null,null,null,28,null,null,null,null,31402,75,206,105,"202011023",null,null,325,6,null,284,null,6.5,null,115,null,2018,null,null,null,null,null,null,null
null,null,null,140,null,"Strathfieldsaye",null,null,null,null,null,null,null,null,3556,null,null,null,62,null,null,null,null,43,null,null,null,null,332,null,null,null,null,null,null,null,null,null,null,null,null,46,null,null,null,null,33168,122,465,220,"202011024",null,null,756,7,null,466,null,15.4,null,218,null,2018,null,5,null,null,null,null,null
