children_wh_valid_scores_count_2018, development_at_risk_count_2018, development_at_risk_perc_2018, development_at_risk_count_2015, development_at_risk_perc_2012, development_vulnerable_perc_2009, development_at_risk_perc_2015, development_on_track_perc_2009, development_at_risk_count_2012, development_on_track_count_2012, name, development_on_track_count_2009, development_vulnerable_count_2009, children_wh_valid_scores_count_2009, development_vulnerable_perc_2015, development_vulnerable_perc_2018, development_at_risk_count_2009, code, development_vulnerable_perc_2012, development_at_risk_perc_2009, development_on_track_count_2015, development_vulnerable_count_2015, development_vulnerable_count_2012, development_on_track_count_2018, children_wh_valid_scores_count_2012, sa2_main16, development_on_track_perc_2012, children_wh_valid_scores_count_2015, development_on_track_perc_2015, development_vulnerable_count_2018, development_on_track_perc_2018
64,19,29.6875,12,10.714286,4.255319,26.666666,80.85107,6,44,"Beechworth",38,2,47,20.0,17.1875,7,"21068",10.714286,14.893617,24,9,6,34,56,"204031068",78.57143,45,53.333332,11,53.125
84,18,21.428572,17,13.157895,5.4054055,19.318182,81.08108,10,62,"Bright - Mount Beauty",60,4,74,5.681818,9.523809,10,"21069",5.263158,13.513514,66,5,4,58,76,"204031069",81.57895,88,75.0,8,69.04762
31,3,9.67742,4,18.181818,8.333333,13.333333,72.22222,6,20,"Chiltern - Indigo Valley",26,3,36,6.6666665,16.129032,7,"21070",21.212122,19.444445,24,2,7,23,33,"204031070",60.60606,30,80.0,5,74.19355
45,9,20.0,8,6.818182,6.0,19.512196,84.0,3,39,"Myrtleford",42,3,50,9.756098,6.6666665,5,"21071",4.5454545,10.0,29,4,2,33,44,"204031071",88.63636,41,70.731705,3,73.333336
58,14,24.137932,14,12.280702,15.384615,23.728813,69.23077,7,46,"Towong",45,10,65,13.559322,10.344828,10,"21072",7.017544,15.384615,37,8,4,38,57,"204031072",80.70175,59,62.711864,6,65.51724
220,32,14.545455,33,10.232558,18.518518,16.582914,61.728394,22,179,"West Wodonga",50,15,81,13.065327,11.363636,16,"21073",6.5116277,19.753086,140,26,14,163,215,"204031073",83.25581,199,70.35176,25,74.09091
113,11,9.734513,13,16.494844,11.320755,10.077519,83.01887,16,78,"Brunswick West",88,12,106,4.6511626,8.849558,6,"21107",3.0927835,5.6603775,110,6,3,92,97,"206011107",80.41237,129,85.27132,10,81.41593
103,12,11.650485,11,5.1546392,5.263158,10.784314,77.89474,5,90,"Alphington - Fairfield",74,5,95,5.882353,7.76699,16,"21110",2.0618556,16.842106,85,6,2,83,97,"206021110",92.78351,102,83.333336,8,80.58253
135,20,14.814815,19,15.178572,5.882353,13.475178,82.35294,17,85,"Ormond - Glen Huntly",98,7,119,9.929078,5.185185,14,"21182",8.928572,11.764706,108,14,10,108,112,"208021182",75.89286,141,76.59574,7,80.0
248,25,10.080646,42,7.8014183,7.623318,14.285714,82.51121,22,251,"Northcote",184,17,223,4.7619047,5.2419353,22,"21111",3.1914895,9.865471,238,14,9,210,282,"206021111",89.007095,294,80.95238,13,84.67742
0,null,null,null,null,null,null,null,null,null,"West Melbourne",null,null,0,null,null,null,"21127",null,null,null,null,null,null,0,"206041127",null,null,null,null,null
183,27,14.754098,22,11.049724,8.092485,11.398964,80.34682,20,155,"Thornbury",139,14,173,5.699482,3.2786884,20,"21112",3.314917,11.560694,160,11,6,150,181,"206021112",85.63536,193,82.90156,6,81.96722
78,14,17.948717,7,14.634147,3.030303,9.722222,77.27273,12,60,"South Melbourne",51,2,66,9.722222,8.974359,13,"21132",12.195122,19.69697,58,7,10,57,82,"206051132",73.17073,72,80.55556,7,73.07692
181,27,14.917127,28,12.048193,4.137931,15.730337,85.51724,20,128,"Ascot Vale",124,6,145,10.674157,6.077348,15,"21113",10.843373,10.344828,131,19,18,143,166,"206031113",77.10844,178,73.595505,11,79.00552
290,34,11.724138,17,10.762332,2.734375,6.25,89.84375,24,189,"Essendon - Aberfeldie",230,7,256,5.882353,7.2413793,19,"21114",4.484305,7.421875,239,16,10,235,223,"206031114",84.753365,272,87.867645,21,81.034485
91,21,23.076923,17,15.384615,12.068966,16.504854,70.68965,16,79,"Flemington",82,14,116,14.563107,8.791209,20,"21115",8.653846,17.241379,71,15,9,62,104,"206031115",75.96154,103,68.93204,8,68.13187
165,15,9.090909,9,10.344828,2.5477707,6.1643834,91.71974,12,98,"Moonee Ponds",144,4,157,5.479452,6.6666665,9,"21116",5.172414,5.732484,129,8,6,139,116,"206031116",84.48276,146,88.35616,11,84.242424
74,9,12.162162,12,23.214285,24.528301,16.90141,58.490566,13,41,"Carlton",31,13,53,18.309858,10.810811,9,"21117",3.5714285,16.981133,46,13,2,57,56,"206041117",73.21429,71,64.788734,8,77.02702
133,18,13.533834,15,20.0,13.461538,11.627907,71.15385,19,69,"North Melbourne",37,7,52,9.302325,9.022556,8,"21123",7.368421,15.384615,102,12,7,103,95,"206041123",72.63158,129,79.06977,12,77.44361
33,5,15.151515,3,20.833334,9.523809,13.636364,76.190475,5,15,"Parkville",16,2,21,4.5454545,3.030303,3,"21124",16.666666,14.285714,18,1,4,27,24,"206041124",62.5,22,81.818184,1,81.818184
160,14,8.75,10,7.751938,5.8252425,7.9365077,71.84466,10,112,"Albert Park",74,6,103,6.3492064,5.625,23,"21128",5.426357,22.330097,108,8,7,137,129,"206051128",86.82171,126,85.71429,9,85.625
135,15,11.111111,14,8.125,5.882353,9.032258,85.29412,13,143,"Elwood",87,6,102,5.806452,8.888889,9,"21129",2.5,8.823529,132,9,4,108,160,"206051129",89.375,155,85.16129,12,80.0
111,5,4.5045047,13,5.263158,8.571428,14.606742,80.0,4,70,"St Kilda",56,6,70,8.988764,5.4054055,8,"21133",2.631579,11.428572,68,8,2,100,76,"206051133",92.10526,89,76.404495,6,90.09009
119,13,10.92437,16,10.909091,5.0,13.333333,84.0,12,93,"St Kilda East",84,5,100,2.5,8.403361,11,"21134",4.5454545,11.0,101,3,5,96,110,"206051134",84.545456,120,84.166664,10,80.67227
76,10,13.157895,13,20.0,10.0,13.978495,77.5,21,73,"Delahey",93,12,120,15.053763,11.842105,15,"21331",10.476191,12.5,66,14,11,57,105,"213011331",69.52381,93,70.96774,9,75.0
116,19,16.37931,10,8.955224,5.084746,12.987013,81.355934,6,59,"South Yarra - East",48,3,59,11.688312,9.4827585,8,"21137",2.9850745,13.559322,58,9,2,86,67,"206061137",88.0597,77,75.32468,11,74.13793
63,5,7.9365077,11,6.451613,4.0,16.17647,80.0,4,52,"Toorak",60,3,75,2.9411764,9.523809,12,"21138",9.67742,16.0,55,2,6,52,62,"206061138",83.870964,68,80.882355,6,82.53968
31,3,9.67742,7,10.0,12.903226,21.212122,74.19355,3,25,"Abbotsford",23,4,31,6.060606,6.451613,4,"21139",6.6666665,12.903226,24,2,2,26,30,"206071139",83.333336,33,72.72727,2,83.870964
53,6,11.320755,7,9.859155,6.3492064,12.962963,84.12698,7,59,"Carlton North - Princes Hill",53,4,63,7.4074073,7.5471697,6,"21140",7.0422535,9.523809,43,4,5,43,71,"206071140",83.098595,54,79.62963,4,81.13207
93,6,6.451613,13,15.238095,4.4444447,10.077519,88.888885,16,87,"Fitzroy North",80,4,90,10.852714,4.3010755,6,"21143",1.9047619,6.6666665,102,14,2,83,105,"206071143",82.85714,129,79.06977,4,89.247314
182,20,10.989011,25,12.578616,13.829787,13.736263,70.74468,20,125,"Richmond (Vic.)",133,26,188,9.89011,13.186813,29,"21144",8.805032,15.425532,139,18,14,138,159,"206071144",78.616356,182,76.37363,24,75.82417
96,10,10.416667,15,11.702127,4.9180326,16.304348,83.60656,11,79,"Yarra - North",51,3,61,4.347826,6.25,7,"21145",4.255319,11.47541,73,4,4,80,94,"206071145",84.04256,92,79.347824,6,83.333336
120,12,10.0,23,10.185185,2.479339,18.699186,89.256195,11,88,"Ashburton (Vic.)",108,3,121,4.878049,7.5,10,"21146",8.333333,8.264462,94,6,9,99,108,"207011146",81.48148,123,76.42277,9,82.5
156,18,11.538462,23,8.0,6.504065,15.972222,83.73984,12,136,"Balwyn",103,8,123,4.861111,5.1282053,12,"21147",1.3333334,9.756098,114,7,2,130,150,"207011147",90.666664,144,79.166664,8,83.333336
244,28,11.47541,28,5.7777777,5.5921054,11.965812,85.197365,13,205,"Camberwell",259,17,304,4.700855,2.8688524,28,"21149",3.1111112,9.210526,195,11,7,209,225,"207011149",91.111115,234,83.333336,7,85.65574
246,31,12.601626,26,11.792453,3.1674209,11.607142,91.8552,25,177,"Balwyn North",203,7,221,2.6785715,6.910569,11,"21148",4.716981,4.9773755,192,6,10,198,212,"207011148",83.49056,224,85.71429,17,80.48781
182,13,7.142857,35,13.513514,5.907173,15.151515,81.85654,25,146,"Kew",194,14,237,4.7619047,6.0439563,29,"21153",7.5675673,12.236287,185,11,14,158,185,"207011153",78.91892,231,80.08658,11,86.81319
202,20,9.9009905,20,6.2222223,5.2863436,8.438819,81.05727,14,207,"Glen Iris - East",184,12,227,2.5316455,2.970297,31,"21150",1.7777778,13.656387,211,6,4,176,225,"207011150",92.0,237,89.02953,6,87.128716
132,12,9.090909,15,9.67742,6.7901235,10.791367,83.950615,15,137,"Hawthorn",136,11,162,7.1942444,3.7878788,15,"21151",1.9354838,9.259259,114,10,3,115,155,"207011151",88.3871,139,82.01439,5,87.121216
156,21,13.461538,27,9.433962,3.1496062,16.981133,81.88976,15,139,"Hawthorn East",104,4,127,6.289308,6.4102564,19,"21152",3.144654,14.960629,122,10,5,125,159,"207011152",87.42139,159,76.72956,10,80.128204
56,3,5.357143,15,8.235294,3.5294118,18.518518,88.23529,7,75,"Kew East",75,3,85,2.4691358,3.5714285,7,"21154",3.5294118,8.235294,64,2,3,51,85,"207011154",88.23529,81,79.012344,2,91.07143
154,11,7.142857,19,15.432098,7.4468083,10.555555,72.87234,25,135,"Surrey Hills (West) - Canterbury",137,14,188,7.2222223,3.8961039,37,"21155",1.2345679,19.680851,148,13,2,137,162,"207011155",83.333336,180,82.22222,6,88.96104
70,10,14.285714,11,12.790698,5.3030305,11.827957,88.63636,11,72,"Bulleen",117,7,132,6.451613,1.4285715,8,"21156",3.488372,6.060606,76,6,3,59,86,"207021156",83.72093,93,81.72043,1,84.28571
210,28,13.333333,24,12.5,10.067114,14.545455,77.85235,20,132,"Doncaster",116,15,149,7.878788,11.428572,18,"21157",5.0,12.080537,128,13,8,158,160,"207021157",82.5,165,77.57576,24,75.2381
151,16,10.596026,14,14.371258,7.26257,11.864407,76.536316,24,139,"Templestowe",137,13,179,7.6271186,9.933775,29,"21159",2.3952096,16.201117,95,9,4,120,167,"207021159",83.233536,118,80.50848,15,79.4702
162,20,12.345679,16,3.6585367,10.059172,11.940298,78.10651,6,152,"Caulfield - North",132,17,169,0.74626863,6.7901235,20,"21177",3.6585367,11.834319,117,1,6,131,164,"208021177",92.68293,134,87.31343,11,80.8642
114,13,11.403509,16,10.0,3.5971222,12.403101,86.33093,11,89,"Templestowe Lower",120,5,139,6.976744,4.385965,14,"21160",9.090909,10.071942,104,9,10,96,110,"207021160",80.90909,129,80.620155,5,84.210526
174,16,9.195402,7,12.626263,6.395349,4.375,74.4186,25,164,"Box Hill",128,11,172,8.75,4.597701,33,"21163",4.5454545,19.186047,139,14,9,150,198,"207031163",82.828285,160,86.875,8,86.206894
175,26,14.857142,8,10.687023,11.111111,6.6666665,74.60317,14,109,"Doncaster East (North)",94,14,126,6.6666665,9.142858,18,"21424",6.10687,14.285714,104,8,8,133,131,"207021424",83.20611,120,86.666664,16,76.0
206,21,10.194175,13,12.592592,8.396947,9.701492,77.099236,17,110,"Doncaster East (South)",101,11,131,8.955224,3.3980582,19,"21425",5.9259257,14.503817,109,12,8,178,135,"207021425",81.48148,134,81.343285,7,86.40777
238,36,15.12605,31,12.775331,5.479452,13.478261,83.10503,29,178,"Blackburn",182,12,219,7.826087,7.563025,25,"21161",8.810573,11.415525,181,18,20,184,227,"207031161",78.4141,230,78.695656,18,77.31092
208,26,12.5,23,7.76699,3.0612245,11.616161,88.265305,16,185,"Box Hill North",173,6,196,5.5555553,4.8076925,17,"21164",2.4271846,8.67347,164,11,5,172,206,"207031164",89.805824,198,82.828285,10,82.69231
81,11,13.580247,10,8.0,7.5268817,13.333333,73.11828,8,85,"Burwood",68,7,93,8.0,4.9382715,18,"21165",7.0,19.35484,59,6,7,66,100,"207031165",85.0,75,78.666664,4,81.48148
100,12,12.0,9,15.463918,2.7027028,13.235294,89.189186,15,77,"Burwood East",66,2,74,1.4705882,7.0,6,"21166",5.1546392,8.1081085,58,1,5,81,97,"207031166",79.38145,68,85.29412,7,81.0
153,17,11.111111,11,9.82659,3.4013605,6.7484665,84.353745,17,148,"Beaumaris",124,5,147,7.3619633,6.535948,18,"21168",4.6242776,12.244898,140,12,8,126,173,"208011168",85.54913,163,85.88957,10,82.35294
160,21,13.125,33,12.631579,6.918239,16.336634,76.10063,24,154,"Caulfield - South",121,11,159,8.415842,8.125,27,"21178",6.3157897,16.981133,152,17,12,126,190,"208021178",81.052635,202,75.24753,13,78.75
220,27,12.272727,22,13.807531,5.6603775,9.565217,81.44654,33,188,"Brighton (Vic.)",259,18,318,4.7826085,7.7272725,41,"21169",7.5313807,12.893082,197,11,18,176,239,"208011169",78.66109,230,85.652176,17,80.0
93,11,11.827957,9,7.4626865,8.256881,8.035714,78.899086,10,119,"Elsternwick",86,9,109,2.6785715,3.2258065,14,"21179",3.7313433,12.844037,100,3,5,79,134,"208021179",88.80597,112,89.28571,3,84.946236
159,11,6.918239,23,6.751055,6.185567,11.979167,79.896904,16,212,"Sandringham - Black Rock",155,12,194,5.7291665,1.8867924,27,"21173",3.7974684,13.917526,158,11,9,145,237,"208011173",89.45148,192,82.291664,3,91.19497
144,21,14.583333,19,16.778524,4.5454545,15.833333,82.57576,25,113,"Carrum - Patterson Lakes",109,6,132,5.0,3.4722223,17,"21185",7.3825502,12.878788,95,6,11,118,149,"208031185",75.83893,120,79.166664,5,81.94444
176,20,11.363636,10,3.7593985,3.8095238,6.4935064,88.57143,5,125,"Chelsea - Bonbeach",93,4,105,4.5454545,5.1136365,8,"21186",2.255639,7.6190476,137,7,3,147,133,"208031186",93.98496,154,88.96104,9,83.52273
252,33,13.095238,32,16.386555,5.5555553,11.307421,82.87037,39,184,"Cheltenham - Highett (East)",179,12,216,4.2402825,5.5555553,25,"21188",6.302521,11.574074,239,12,15,205,238,"208031188",77.31092,283,84.45229,14,81.349205
134,18,13.432836,18,13.114754,7.086614,13.636364,78.74016,16,98,"Mentone",100,9,127,5.3030305,2.9850745,18,"21190",6.557377,14.173228,107,7,8,112,122,"208031190",80.327866,132,81.06061,4,83.58209
157,15,9.55414,27,21.637426,5.0,14.754098,85.0,37,120,"Edithvale - Aspendale",119,7,140,7.103825,5.732484,14,"21189",8.187135,10.0,143,13,14,133,171,"208031189",70.17544,183,78.142075,9,84.71338
82,10,12.195122,17,14.634147,7.894737,19.318182,78.947365,18,100,"Bundoora - East",90,9,114,5.681818,9.756098,15,"21196",4.0650406,13.157895,66,5,5,64,123,"209011196",81.30081,88,75.0,8,78.04878
104,13,12.5,14,14.285714,10.0,13.333333,75.55556,15,83,"Watsonia",68,9,90,3.8095238,8.653846,13,"21204",6.6666665,14.444445,87,4,7,82,105,"209011204",79.04762,105,82.85714,9,78.84615
86,11,12.790698,13,12.745098,8.791209,15.116279,79.12088,13,86,"Kingsbury",72,8,91,4.6511626,4.6511626,11,"21205",2.9411764,12.087913,69,4,3,71,102,"209021205",84.31373,86,80.23256,4,82.558136
