Sunbury,{'15 - 19': [421, 214.90973871733968], '20 - 24': [728, 604.9615384615385], '25 - 29': [654, 971.8394495412844], '30 - 34': [592, 1109.3192567567567], '35 - 39': [696, 1151.9310344827586], '40 - 44': [820, 1242.2365853658537], '45 - 49': [922, 1228.5010845986985], '50 - 54': [854, 1193.0983606557377], '55 - 59': [802, 1141.8802992518704], '60 - 64': [646, 976.1130030959753], '65 - 69': [499, 705.9819639278558], '70 - 74': [307, 557.1465798045602], '75 - 79': [232, 461.67241379310343], '80 - 84': [122, 473.72131147540983]}
Sunbury - South,{'15 - 19': [876, 242.28995433789953], '20 - 24': [1524, 659.7066929133858], '25 - 29': [1688, 987.5367298578199], '30 - 34': [1644, 1104.4063260340633], '35 - 39': [1562, 1120.5140845070423], '40 - 44': [1628, 1155.6646191646191], '45 - 49': [1672, 1145.1136363636363], '50 - 54': [1601, 1175.2173641474078], '55 - 59': [1461, 1095.4113620807666], '60 - 64': [1202, 892.3377703826955], '65 - 69': [1078, 647.4480519480519], '70 - 74': [758, 513.1583113456464], '75 - 79': [531, 482.56308851224105], '80 - 84': [370, 460.6864864864865]}
Broadmeadows,{'15 - 19': [375, 198.648], '20 - 24': [804, 499.8694029850746], '25 - 29': [1013, 673.7778874629812], '30 - 34': [873, 748.2943871706758], '35 - 39': [662, 733.5785498489425], '40 - 44': [618, 674.6715210355987], '45 - 49': [585, 676.6871794871795], '50 - 54': [627, 599.8771929824561], '55 - 59': [543, 608.7790055248619], '60 - 64': [430, 606.6744186046511], '65 - 69': [327, 498.3394495412844], '70 - 74': [304, 405.82236842105266], '75 - 79': [243, 410.30452674897117], '80 - 84': [196, 405.7857142857143]}
Campbellfield - Coolaroo,{'15 - 19': [491, 205.26476578411405], '20 - 24': [902, 483.29046563192907], '25 - 29': [963, 647.6396677050883], '30 - 34': [945, 705.7640211640212], '35 - 39': [800, 719.2125], '40 - 44': [789, 667.3346007604563], '45 - 49': [826, 625.3147699757869], '50 - 54': [722, 640.4321329639889], '55 - 59': [641, 605.9516380655226], '60 - 64': [509, 471.9548133595285], '65 - 69': [559, 429.5509838998211], '70 - 74': [542, 390.6512915129151], '75 - 79': [406, 372.9162561576355], '80 - 84': [313, 424.59105431309905]}
Gladstone Park - Westmeadows,{'15 - 19': [516, 224.59883720930233], '20 - 24': [995, 586.9095477386935], '25 - 29': [1016, 980.5846456692914], '30 - 34': [960, 1037.73125], '35 - 39': [921, 1055.4473398479913], '40 - 44': [987, 1026.2836879432625], '45 - 49': [1020, 1035.1235294117646], '50 - 54': [1074, 1009.8584729981378], '55 - 59': [1057, 953.3235572374646], '60 - 64': [995, 798.0070351758794], '65 - 69': [952, 583.4642857142857], '70 - 74': [655, 469.3832061068702], '75 - 79': [430, 437.8581395348837], '80 - 84': [279, 446.5806451612903]}
Greenvale - Bulla,{'15 - 19': [563, 219.55417406749555], '20 - 24': [1069, 596.6173994387278], '25 - 29': [1030, 1012.0883495145631], '30 - 34': [884, 1193.5882352941176], '35 - 39': [836, 1201.7416267942583], '40 - 44': [944, 1234.4247881355932], '45 - 49': [1153, 1182.8378143972245], '50 - 54': [1108, 1190.4440433212997], '55 - 59': [938, 1080.141791044776], '60 - 64': [696, 947.3477011494252], '65 - 69': [593, 786.5379426644182], '70 - 74': [339, 557.1592920353983], '75 - 79': [206, 504.8252427184466], '80 - 84': [112, 435.67857142857144]}
Meadow Heights,{'15 - 19': [574, 198.89547038327527], '20 - 24': [942, 470.5541401273885], '25 - 29': [936, 694.2873931623932], '30 - 34': [771, 691.964980544747], '35 - 39': [773, 701.8615782664942], '40 - 44': [756, 661.8253968253969], '45 - 49': [831, 656.2743682310469], '50 - 54': [842, 709.9833729216152], '55 - 59': [679, 638.0927835051547], '60 - 64': [530, 540.1698113207547], '65 - 69': [398, 403.035175879397], '70 - 74': [298, 381.26510067114094], '75 - 79': [165, 354.09090909090907], '80 - 84': [90, 373.1]}
Melbourne Airport,{'15 - 19': ['4.0', 75.0], '20 - 24': [3, 574.0], '25 - 29': [3, 3200.0], '30 - 34': [8, 2537.0], '35 - 39': [3, 3200.0], '40 - 44': ['0', '0'], '45 - 49': [4, 349.0], '50 - 54': [8, 786.5], '55 - 59': ['0', '0'], '60 - 64': ['0', '0'], '65 - 69': ['0', '0'], '70 - 74': ['0', '0'], '75 - 79': ['0', '0'], '80 - 84': ['0', '0']}
Roxburgh Park - Somerton,{'15 - 19': [919, 169.59847660500543], '20 - 24': [1300, 504.1384615384615], '25 - 29': [1130, 712.6283185840708], '30 - 34': [1181, 774.4462320067739], '35 - 39': [1235, 814.468016194332], '40 - 44': [1353, 829.3754619364375], '45 - 49': [1438, 819.3789986091795], '50 - 54': [1344, 816.53125], '55 - 59': [867, 755.401384083045], '60 - 64': [561, 583.663101604278], '65 - 69': [411, 501.90267639902675], '70 - 74': [278, 413.2985611510791], '75 - 79': [157, 361.0700636942675], '80 - 84': [99, 369.09090909090907]}
Tullamarine,{'15 - 19': [104, 218.02884615384616], '20 - 24': [336, 615.8392857142857], '25 - 29': [500, 958.008], '30 - 34': [490, 1077.6836734693877], '35 - 39': [410, 1037.3951219512196], '40 - 44': [353, 998.6940509915014], '45 - 49': [342, 994.438596491228], '50 - 54': [300, 934.0866666666667], '55 - 59': [316, 906.493670886076], '60 - 64': [319, 728.8119122257053], '65 - 69': [338, 521.8165680473372], '70 - 74': [251, 452.2350597609562], '75 - 79': [207, 425.95652173913044], '80 - 84': [92, 432.35869565217394]}
Craigieburn - Central,{'15 - 19': [250, 209.216], '20 - 24': [491, 585.9857433808554], '25 - 29': [557, 783.6822262118492], '30 - 34': [563, 870.4920071047958], '35 - 39': [529, 938.8563327032136], '40 - 44': [441, 891.5260770975057], '45 - 49': [478, 833.6443514644351], '50 - 54': [520, 920.4076923076923], '55 - 59': [442, 947.0], '60 - 64': [293, 722.8703071672355], '65 - 69': [271, 579.4723247232472], '70 - 74': [135, 423.51851851851853], '75 - 79': [96, 413.65625], '80 - 84': [44, 378.0681818181818]}
Craigieburn - North,{'15 - 19': [315, 210.61904761904762], '20 - 24': [571, 577.4588441330998], '25 - 29': [669, 845.0747384155455], '30 - 34': [940, 1028.3382978723405], '35 - 39': [1072, 1076.4589552238806], '40 - 44': [818, 1092.6699266503667], '45 - 49': [665, 1018.5518796992482], '50 - 54': [502, 979.4621513944223], '55 - 59': [351, 903.6438746438746], '60 - 64': [224, 806.96875], '65 - 69': [146, 539.4109589041096], '70 - 74': [61, 382.0], '75 - 79': [35, 348.74285714285713], '80 - 84': [26, 307.96153846153845]}
Craigieburn - South,{'15 - 19': [554, 225.66606498194946], '20 - 24': [1009, 553.7383548067394], '25 - 29': [1116, 848.7741935483871], '30 - 34': [1344, 888.7611607142857], '35 - 39': [1127, 1006.6273291925465], '40 - 44': [911, 982.6267837541163], '45 - 49': [993, 965.7069486404833], '50 - 54': [926, 923.4838012958963], '55 - 59': [683, 911.1815519765739], '60 - 64': [510, 752.9607843137255], '65 - 69': [314, 511.140127388535], '70 - 74': [159, 416.2830188679245], '75 - 79': [89, 414.561797752809], '80 - 84': [59, 382.271186440678]}
Craigieburn - West,{'15 - 19': [279, 244.93548387096774], '20 - 24': [685, 618.7080291970802], '25 - 29': [1279, 872.0023455824863], '30 - 34': [1686, 1001.6927639383156], '35 - 39': [1288, 1054.2639751552795], '40 - 44': [787, 957.0609911054638], '45 - 49': [541, 971.5748613678373], '50 - 54': [410, 942.3073170731707], '55 - 59': [313, 787.6070287539936], '60 - 64': [204, 630.8235294117648], '65 - 69': [159, 478.84276729559747], '70 - 74': [143, 408.5104895104895], '75 - 79': [82, 389.6951219512195], '80 - 84': [48, 404.0833333333333]}
Mickleham - Yuroke,{'15 - 19': [92, 285.8695652173913], '20 - 24': [197, 706.5431472081218], '25 - 29': [350, 984.0285714285715], '30 - 34': [283, 1087.2155477031802], '35 - 39': [246, 1119.6869918699188], '40 - 44': [195, 1151.2102564102563], '45 - 49': [208, 1145.5625], '50 - 54': [171, 1218.970760233918], '55 - 59': [99, 1038.090909090909], '60 - 64': [102, 793.5882352941177], '65 - 69': [77, 577.1948051948052], '70 - 74': [47, 442.21276595744683], '75 - 79': [17, 351.11764705882354], '80 - 84': [12, 467.5]}
Bayswater,{'15 - 19': [264, 223.76136363636363], '20 - 24': [599, 598.5025041736227], '25 - 29': [836, 920.5885167464115], '30 - 34': [954, 1061.1593291404613], '35 - 39': [790, 1113.2784810126582], '40 - 44': [666, 998.1276276276276], '45 - 49': [684, 1050.53216374269], '50 - 54': [630, 1035.7301587301588], '55 - 59': [575, 987.768695652174], '60 - 64': [471, 853.5371549893842], '65 - 69': [546, 608.2087912087912], '70 - 74': [436, 538.9449541284404], '75 - 79': [340, 458.2647058823529], '80 - 84': [189, 445.7037037037037]}
Knoxfield - Scoresby,{'15 - 19': [413, 210.59806295399517], '20 - 24': [793, 573.7339218158891], '25 - 29': [828, 983.5555555555555], '30 - 34': [905, 1158.8861878453038], '35 - 39': [960, 1290.9395833333333], '40 - 44': [930, 1191.1333333333334], '45 - 49': [962, 1098.6091476091476], '50 - 54': [897, 1150.0066889632108], '55 - 59': [749, 1029.648865153538], '60 - 64': [694, 855.7838616714697], '65 - 69': [748, 613.6470588235294], '70 - 74': [513, 520.7543859649123], '75 - 79': [342, 459.5204678362573], '80 - 84': [190, 500.39473684210526]}
Lysterfield,{'15 - 19': [320, 214.859375], '20 - 24': [474, 585.668776371308], '25 - 29': [259, 940.8725868725869], '30 - 34': [216, 1349.7592592592594], '35 - 39': [284, 1346.2676056338028], '40 - 44': [465, 1378.010752688172], '45 - 49': [538, 1390.0], '50 - 54': [623, 1361.780096308186], '55 - 59': [418, 1406.4976076555024], '60 - 64': [314, 1140.6783439490446], '65 - 69': [153, 712.7254901960785], '70 - 74': [94, 662.5106382978723], '75 - 79': [60, 765.4], '80 - 84': [21, 568.8571428571429]}
Rowville - Central,{'15 - 19': [523, 206.33843212237093], '20 - 24': [1002, 556.6497005988024], '25 - 29': [910, 1012.7362637362637], '30 - 34': [885, 1138.1864406779662], '35 - 39': [839, 1250.0369487485102], '40 - 44': [874, 1200.0091533180778], '45 - 49': [969, 1197.5882352941176], '50 - 54': [1115, 1209.1704035874438], '55 - 59': [1090, 1141.3816513761467], '60 - 64': [766, 910.4046997389034], '65 - 69': [515, 667.4699029126214], '70 - 74': [368, 540.9755434782609], '75 - 79': [282, 508.48936170212767], '80 - 84': [185, 487.1945945945946]}
Rowville - North,{'15 - 19': [332, 179.99397590361446], '20 - 24': [462, 556.1212121212121], '25 - 29': [325, 995.7938461538462], '30 - 34': [352, 1202.7755681818182], '35 - 39': [472, 1288.2309322033898], '40 - 44': [608, 1275.3980263157894], '45 - 49': [660, 1267.5863636363636], '50 - 54': [597, 1236.782244556114], '55 - 59': [446, 1217.865470852018], '60 - 64': [302, 973.5529801324503], '65 - 69': [249, 623.5261044176707], '70 - 74': [180, 544.2333333333333], '75 - 79': [155, 450.8451612903226], '80 - 84': [111, 484.2162162162162]}
Rowville - South,{'15 - 19': [411, 206.99026763990267], '20 - 24': [649, 579.848998459168], '25 - 29': [478, 996.3807531380753], '30 - 34': [500, 1168.206], '35 - 39': [529, 1328.5841209829869], '40 - 44': [702, 1285.054131054131], '45 - 49': [782, 1332.2250639386189], '50 - 54': [839, 1274.589988081049], '55 - 59': [655, 1198.1389312977099], '60 - 64': [506, 1058.2490118577075], '65 - 69': [387, 738.390180878553], '70 - 74': [268, 553.2388059701492], '75 - 79': [205, 516.6780487804878], '80 - 84': [125, 506.96]}
Wantirna,{'15 - 19': [338, 194.31065088757396], '20 - 24': [673, 551.3551263001486], '25 - 29': [675, 941.6133333333333], '30 - 34': [858, 1130.951048951049], '35 - 39': [782, 1188.7890025575448], '40 - 44': [775, 1190.1909677419355], '45 - 49': [791, 1229.0278128950695], '50 - 54': [743, 1123.3580080753702], '55 - 59': [860, 1125.3290697674418], '60 - 64': [926, 922.7850971922246], '65 - 69': [794, 719.7934508816121], '70 - 74': [475, 568.5157894736842], '75 - 79': [335, 503.42985074626864], '80 - 84': [182, 438.9340659340659]}
Wantirna South,{'15 - 19': [534, 170.17977528089887], '20 - 24': [1071, 558.8786181139122], '25 - 29': [1036, 962.8513513513514], '30 - 34': [867, 1101.39907727797], '35 - 39': [848, 1161.9198113207547], '40 - 44': [887, 1225.4960541149944], '45 - 49': [1071, 1242.6806722689075], '50 - 54': [1114, 1277.8150807899463], '55 - 59': [1203, 1194.665004156276], '60 - 64': [1085, 979.4387096774194], '65 - 69': [873, 713.0320733104238], '70 - 74': [605, 549.2842975206612], '75 - 79': [442, 493.47511312217193], '80 - 84': [380, 514.2210526315789]}
Boronia,{'15 - 19': [482, 209.76763485477179], '20 - 24': [1122, 608.0383244206773], '25 - 29': [1468, 942.6839237057221], '30 - 34': [1603, 1095.8995633187774], '35 - 39': [1434, 1083.4686192468619], '40 - 44': [1301, 1088.893159108378], '45 - 49': [1259, 1014.2700555996823], '50 - 54': [1163, 1013.4041272570937], '55 - 59': [1169, 932.382378100941], '60 - 64': [1116, 812.0770609318996], '65 - 69': [1073, 606.8285181733457], '70 - 74': [755, 532.9139072847682], '75 - 79': [617, 479.51053484602915], '80 - 84': [405, 450.2]}
Ferntree Gully (North),{'15 - 19': [311, 236.45337620578778], '20 - 24': [649, 594.9691833590139], '25 - 29': [826, 971.542372881356], '30 - 34': [908, 1089.5859030837005], '35 - 39': [918, 1114.3779956427015], '40 - 44': [812, 1179.1748768472905], '45 - 49': [895, 1086.9743016759776], '50 - 54': [817, 1025.750305997552], '55 - 59': [716, 1041.022346368715], '60 - 64': [695, 862.9136690647482], '65 - 69': [703, 619.4551920341394], '70 - 74': [513, 496.1929824561403], '75 - 79': [390, 490.16923076923075], '80 - 84': [236, 447.8305084745763]}
Ferntree Gully (South) - Upper Ferntree Gully,{'15 - 19': [485, 200.3484536082474], '20 - 24': [788, 590.9327411167512], '25 - 29': [819, 973.7912087912088], '30 - 34': [882, 1109.3696145124716], '35 - 39': [887, 1171.3449830890643], '40 - 44': [985, 1146.3299492385786], '45 - 49': [935, 1102.07807486631], '50 - 54': [916, 1121.9694323144104], '55 - 59': [898, 1048.3463251670378], '60 - 64': [754, 875.3594164456233], '65 - 69': [685, 655.3284671532847], '70 - 74': [458, 495.55458515283846], '75 - 79': [288, 438.1423611111111], '80 - 84': [166, 454.96385542168673]}
The Basin,{'15 - 19': [121, 221.23140495867767], '20 - 24': [192, 543.6875], '25 - 29': [246, 900.829268292683], '30 - 34': [247, 1241.0], '35 - 39': [262, 1199.8091603053435], '40 - 44': [293, 1097.7576791808874], '45 - 49': [308, 1135.4545454545455], '50 - 54': [265, 1171.7849056603773], '55 - 59': [249, 1051.2449799196788], '60 - 64': [219, 851.283105022831], '65 - 69': [189, 636.6031746031746], '70 - 74': [102, 503.97058823529414], '75 - 79': [48, 480.25], '80 - 84': [46, 425.0652173913044]}
Donvale - Park Orchards,{'15 - 19': [481, 171.1039501039501], '20 - 24': [818, 506.64303178484107], '25 - 29': [611, 1021.9263502454992], '30 - 34': [573, 1235.9720767888307], '35 - 39': [678, 1424.3687315634218], '40 - 44': [929, 1542.6146393972012], '45 - 49': [1195, 1489.7698744769875], '50 - 54': [1027, 1457.6231742940604], '55 - 59': [999, 1390.4324324324325], '60 - 64': [780, 1237.0653846153846], '65 - 69': [742, 892.2358490566038], '70 - 74': [666, 778.5855855855856], '75 - 79': [457, 677.6608315098468], '80 - 84': [326, 671.9294478527607]}
Warrandyte - Wonga Park,{'15 - 19': [411, 200.86131386861314], '20 - 24': [585, 603.7863247863248], '25 - 29': [354, 1015.2457627118644], '30 - 34': [278, 1295.2158273381294], '35 - 39': [354, 1600.9406779661017], '40 - 44': [569, 1608.04920913884], '45 - 49': [850, 1549.3470588235293], '50 - 54': [772, 1553.6632124352332], '55 - 59': [722, 1513.5013850415512], '60 - 64': [579, 1284.215889464594], '65 - 69': [510, 965.9803921568628], '70 - 74': [338, 910.4319526627219], '75 - 79': [210, 780.1], '80 - 84': [126, 523.3174603174604]}
Bayswater North,{'15 - 19': [394, 223.6802030456853], '20 - 24': [658, 626.8936170212766], '25 - 29': [706, 948.4872521246459], '30 - 34': [818, 1113.6992665036676], '35 - 39': [716, 1140.1103351955308], '40 - 44': [723, 1148.17704011065], '45 - 49': [817, 1078.9632802937576], '50 - 54': [733, 1056.9331514324692], '55 - 59': [681, 1039.7488986784142], '60 - 64': [534, 834.7602996254682], '65 - 69': [446, 611.6255605381166], '70 - 74': [283, 494.36395759717317], '75 - 79': [141, 416.48936170212767], '80 - 84': [118, 384.8474576271187]}
Croydon Hills - Warranwood,{'15 - 19': [769, 189.777633289987], '20 - 24': [1106, 564.1663652802894], '25 - 29': [834, 1028.230215827338], '30 - 34': [851, 1228.7367802585195], '35 - 39': [943, 1329.3457051961825], '40 - 44': [1111, 1358.6804680468047], '45 - 49': [1391, 1405.7742631200574], '50 - 54': [1415, 1312.4897526501766], '55 - 59': [1181, 1292.9322607959357], '60 - 64': [886, 1102.3227990970654], '65 - 69': [677, 832.0384047267356], '70 - 74': [513, 626.0955165692008], '75 - 79': [304, 485.125], '80 - 84': [200, 456.04]}
Ringwood,{'15 - 19': [441, 199.7891156462585], '20 - 24': [829, 576.5102533172497], '25 - 29': [1156, 945.6695501730104], '30 - 34': [1426, 1111.061711079944], '35 - 39': [1203, 1162.6932668329177], '40 - 44': [1125, 1195.9742222222221], '45 - 49': [979, 1151.073544433095], '50 - 54': [839, 1137.2574493444577], '55 - 59': [751, 1056.2303595206392], '60 - 64': [749, 836.950600801068], '65 - 69': [618, 677.0226537216829], '70 - 74': [563, 552.5452930728242], '75 - 79': [401, 522.6259351620947], '80 - 84': [355, 492.63098591549294]}
Ringwood East,{'15 - 19': [571, 179.7985989492119], '20 - 24': [974, 565.3531827515401], '25 - 29': [1070, 986.9859813084112], '30 - 34': [1280, 1184.621875], '35 - 39': [1309, 1315.525592055004], '40 - 44': [1424, 1299.6629213483145], '45 - 49': [1318, 1240.5531107738998], '50 - 54': [1241, 1211.8751007252215], '55 - 59': [999, 1161.8018018018017], '60 - 64': [915, 999.6710382513661], '65 - 69': [847, 742.357733175915], '70 - 74': [742, 619.167115902965], '75 - 79': [522, 576.8448275862069], '80 - 84': [421, 594.4038004750594]}
Ringwood North,{'15 - 19': [315, 203.93968253968254], '20 - 24': [467, 554.4346895074947], '25 - 29': [407, 1008.8820638820639], '30 - 34': [454, 1269.0859030837005], '35 - 39': [525, 1346.9790476190476], '40 - 44': [631, 1385.4342313787638], '45 - 49': [607, 1424.8467874794069], '50 - 54': [615, 1399.8585365853658], '55 - 59': [588, 1277.7704081632653], '60 - 64': [503, 1139.8051689860836], '65 - 69': [457, 800.7330415754924], '70 - 74': [384, 670.375], '75 - 79': [262, 569.7175572519084], '80 - 84': [140, 620.2]}
Croydon - East,{'15 - 19': [335, 200.3134328358209], '20 - 24': [733, 646.4856753069577], '25 - 29': [1090, 985.2844036697247], '30 - 34': [1231, 1101.0162469536963], '35 - 39': [1047, 1156.0229226361032], '40 - 44': [951, 1109.1030494216614], '45 - 49': [779, 1111.1951219512196], '50 - 54': [764, 1036.1871727748692], '55 - 59': [733, 1014.3724420190996], '60 - 64': [719, 887.8178025034771], '65 - 69': [702, 647.2478632478633], '70 - 74': [485, 518.1546391752578], '75 - 79': [376, 481.625], '80 - 84': [289, 489.29757785467126]}
Croydon - West,{'15 - 19': [409, 185.66259168704156], '20 - 24': [696, 587.0747126436781], '25 - 29': [686, 950.5160349854227], '30 - 34': [828, 1177.7065217391305], '35 - 39': [773, 1256.51617076326], '40 - 44': [776, 1236.1585051546392], '45 - 49': [770, 1224.4545454545455], '50 - 54': [721, 1141.613037447989], '55 - 59': [663, 1124.9396681749622], '60 - 64': [585, 911.4], '65 - 69': [621, 703.8454106280193], '70 - 74': [519, 611.9576107899808], '75 - 79': [449, 526.2360801781737], '80 - 84': [354, 528.6610169491526]}
Croydon South,{'15 - 19': [115, 175.2086956521739], '20 - 24': [203, 581.9211822660099], '25 - 29': [272, 1014.7941176470588], '30 - 34': [333, 1160.9099099099099], '35 - 39': [328, 1223.2743902439024], '40 - 44': [291, 1130.0309278350514], '45 - 49': [300, 1097.34], '50 - 54': [267, 1156.056179775281], '55 - 59': [216, 996.7083333333334], '60 - 64': [203, 848.0886699507389], '65 - 69': [212, 733.377358490566], '70 - 74': [176, 522.0227272727273], '75 - 79': [104, 446.4423076923077], '80 - 84': [59, 427.271186440678]}
Forest Hill,{'15 - 19': [253, 174.6916996047431], '20 - 24': [483, 547.3850931677018], '25 - 29': [551, 923.0181488203267], '30 - 34': [631, 1133.3042789223455], '35 - 39': [658, 1272.6413373860182], '40 - 44': [720, 1264.9055555555556], '45 - 49': [648, 1180.4907407407406], '50 - 54': [565, 1078.7663716814159], '55 - 59': [526, 1089.190114068441], '60 - 64': [437, 858.3455377574371], '65 - 69': [434, 693.4516129032259], '70 - 74': [417, 595.68345323741], '75 - 79': [412, 572.4854368932039], '80 - 84': [286, 528.9230769230769]}
Mitcham (Vic.),{'15 - 19': [398, 173.51005025125627], '20 - 24': [744, 554.3024193548387], '25 - 29': [966, 1033.3467908902692], '30 - 34': [1214, 1323.5395387149917], '35 - 39': [1141, 1437.7169149868537], '40 - 44': [1128, 1406.8448581560283], '45 - 49': [1062, 1310.1920903954801], '50 - 54': [902, 1267.2871396895787], '55 - 59': [827, 1117.0411124546554], '60 - 64': [680, 916.8264705882353], '65 - 69': [648, 833.7283950617284], '70 - 74': [535, 639.4635514018692], '75 - 79': [436, 562.1009174311927], '80 - 84': [291, 540.5463917525773]}
Nunawading,{'15 - 19': [262, 163.51908396946564], '20 - 24': [531, 520.0621468926554], '25 - 29': [713, 945.1136044880785], '30 - 34': [883, 1214.4563986409967], '35 - 39': [805, 1344.7465838509318], '40 - 44': [783, 1390.0242656449552], '45 - 49': [760, 1316.4394736842105], '50 - 54': [607, 1250.841845140033], '55 - 59': [517, 1067.907156673114], '60 - 64': [455, 870.1208791208791], '65 - 69': [408, 632.3088235294117], '70 - 74': [329, 559.5471124620061], '75 - 79': [292, 501.2054794520548], '80 - 84': [242, 483.7603305785124]}
Vermont,{'15 - 19': [270, 151.4], '20 - 24': [405, 538.7037037037037], '25 - 29': [437, 997.025171624714], '30 - 34': [562, 1174.9839857651245], '35 - 39': [673, 1334.3937592867755], '40 - 44': [795, 1330.132075471698], '45 - 49': [705, 1279.0851063829787], '50 - 54': [551, 1312.6842105263158], '55 - 59': [477, 1227.8553459119496], '60 - 64': [475, 1011.32], '65 - 69': [425, 733.4752941176471], '70 - 74': [467, 588.3104925053533], '75 - 79': [357, 665.4257703081232], '80 - 84': [200, 558.19]}
Vermont South,{'15 - 19': [355, 175.16901408450704], '20 - 24': [601, 530.1198003327787], '25 - 29': [473, 925.6701902748414], '30 - 34': [407, 1134.5773955773955], '35 - 39': [521, 1305.767754318618], '40 - 44': [609, 1377.344827586207], '45 - 49': [729, 1263.1728395061727], '50 - 54': [674, 1327.9183976261127], '55 - 59': [642, 1306.6168224299065], '60 - 64': [668, 990.4446107784431], '65 - 69': [805, 779.3614906832298], '70 - 74': [574, 687.4564459930314], '75 - 79': [422, 617.7440758293839], '80 - 84': [252, 552.8888888888889]}
Belgrave - Selby,{'15 - 19': [311, 199.81028938906752], '20 - 24': [487, 516.2361396303902], '25 - 29': [440, 886.8272727272728], '30 - 34': [509, 1134.4616895874262], '35 - 39': [608, 1219.9868421052631], '40 - 44': [675, 1287.2], '45 - 49': [690, 1232.2608695652175], '50 - 54': [719, 1240.4742698191933], '55 - 59': [651, 1182.8709677419354], '60 - 64': [608, 987.7434210526316], '65 - 69': [425, 728.2470588235294], '70 - 74': [245, 611.2244897959183], '75 - 79': [149, 436.503355704698], '80 - 84': [70, 576.6]}
Chirnside Park,{'15 - 19': [348, 226.8448275862069], '20 - 24': [540, 609.8148148148148], '25 - 29': [603, 1000.06135986733], '30 - 34': [573, 1112.780104712042], '35 - 39': [529, 1173.8733459357277], '40 - 44': [536, 1212.740671641791], '45 - 49': [659, 1204.9635811836115], '50 - 54': [581, 1220.3975903614457], '55 - 59': [595, 1106.0084033613446], '60 - 64': [478, 927.0292887029289], '65 - 69': [508, 727.2263779527559], '70 - 74': [417, 605.7362110311751], '75 - 79': [244, 541.4508196721312], '80 - 84': [139, 598.6258992805756]}
Healesville - Yarra Glen,{'15 - 19': [377, 247.22811671087533], '20 - 24': [600, 633.9333333333333], '25 - 29': [602, 928.235880398671], '30 - 34': [617, 1025.52188006483], '35 - 39': [674, 1104.7091988130564], '40 - 44': [830, 1072.5036144578314], '45 - 49': [819, 1164.8608058608058], '50 - 54': [908, 1045.035242290749], '55 - 59': [881, 998.2792281498297], '60 - 64': [801, 813.4444444444445], '65 - 69': [735, 649.9659863945578], '70 - 74': [602, 560.827242524917], '75 - 79': [390, 471.10769230769233], '80 - 84': [277, 505.7617328519856]}
Kilsyth,{'15 - 19': [210, 264.2142857142857], '20 - 24': [477, 639.0943396226415], '25 - 29': [552, 1008.2355072463768], '30 - 34': [660, 1046.960606060606], '35 - 39': [516, 1101.8720930232557], '40 - 44': [486, 1058.09670781893], '45 - 49': [471, 1142.8216560509554], '50 - 54': [490, 1020.6428571428571], '55 - 59': [494, 983.080971659919], '60 - 64': [418, 805.7129186602871], '65 - 69': [440, 609.2272727272727], '70 - 74': [382, 504.29842931937173], '75 - 79': [277, 483.54873646209387], '80 - 84': [160, 497.36875]}
Lilydale - Coldstream,{'15 - 19': [651, 230.17665130568358], '20 - 24': [1016, 633.6771653543307], '25 - 29': [1006, 975.8041749502983], '30 - 34': [1070, 1056.5757009345793], '35 - 39': [1018, 1105.9528487229863], '40 - 44': [1151, 1141.1963509991313], '45 - 49': [1242, 1134.9098228663447], '50 - 54': [1185, 1146.6455696202531], '55 - 59': [1094, 1085.0155393053017], '60 - 64': [855, 863.2666666666667], '65 - 69': [858, 681.0804195804196], '70 - 74': [638, 565.4827586206897], '75 - 79': [454, 519.3083700440528], '80 - 84': [349, 524.6618911174785]}
Monbulk - Silvan,{'15 - 19': [230, 206.2521739130435], '20 - 24': [213, 552.3333333333334], '25 - 29': [223, 889.9865470852018], '30 - 34': [238, 1033.5882352941176], '35 - 39': [293, 1112.457337883959], '40 - 44': [376, 1105.8085106382978], '45 - 49': [390, 1211.5897435897436], '50 - 54': [359, 1083.3788300835654], '55 - 59': [311, 1085.5144694533763], '60 - 64': [360, 879.8333333333334], '65 - 69': [296, 742.7567567567568], '70 - 74': [233, 646.5107296137339], '75 - 79': [104, 442.5576923076923], '80 - 84': [71, 442.15492957746477]}
Montrose,{'15 - 19': [212, 189.28301886792454], '20 - 24': [343, 612.469387755102], '25 - 29': [312, 1046.0673076923076], '30 - 34': [375, 1117.3893333333333], '35 - 39': [365, 1186.7479452054795], '40 - 44': [416, 1211.2307692307693], '45 - 49': [406, 1183.3423645320197], '50 - 54': [377, 1237.976127320955], '55 - 59': [386, 1132.5025906735752], '60 - 64': [363, 953.3250688705234], '65 - 69': [328, 715.185975609756], '70 - 74': [221, 554.2760180995475], '75 - 79': [160, 490.475], '80 - 84': [96, 461.4166666666667]}
Mooroolbark,{'15 - 19': [736, 224.68478260869566], '20 - 24': [1279, 636.5058639562158], '25 - 29': [1528, 1002.4600785340314], '30 - 34': [1461, 1062.501026694045], '35 - 39': [1342, 1145.2622950819673], '40 - 44': [1287, 1141.951048951049], '45 - 49': [1308, 1130.676605504587], '50 - 54': [1256, 1141.0899681528663], '55 - 59': [1188, 1043.148148148148], '60 - 64': [1003, 917.2043868394816], '65 - 69': [901, 655.1043285238624], '70 - 74': [735, 554.2380952380952], '75 - 79': [428, 499.6775700934579], '80 - 84': [251, 442.52191235059763]}
